SessionNum,Elapsed Time,Clock Time,ProbSleepOnset,ProbDistraction,ProbLowEng,ProbHighEng,CogState,ProbFBDSWorkload,ProbBDSWorkload,ProbAveWorkload
184103000,00:16:54:000,01:21:32:795,2.31E-05,4.70E-11,0.802424252,0.197552651,0.6,0.783348,0.631685,0.707516
184103000,00:16:55:000,01:21:33:793,0.001767081,0,0.751483202,0.246749714,0.6,0.803911,0.462193,0.633052
184103000,00:16:56:000,01:21:34:793,7.86E-06,3.80E-11,0.786045432,0.21394673,0.6,0.547496,0.430433,0.488965
184103000,00:16:57:000,01:21:35:813,1.19E-05,0,0.037852604,0.962135494,0.9,0.316726,0.338688,0.327707
184103000,00:16:58:000,01:21:36:798,7.67E-08,0.00016045,0.998882711,0.000956781,0.6,0.698831,0.535433,0.617132
184103000,00:16:59:000,01:21:37:814,2.05E-08,0.047021642,0.952977419,8.98E-07,0.6,0.629402,0.447393,0.538397
184103000,00:17:00:000,01:21:38:792,2.38E-06,0.785647571,0.214336082,1.40E-05,0.3,0.646749,0.559599,0.603174
184103000,00:17:01:000,01:21:39:795,0.003004613,0.000400443,0.989758968,0.006835948,0.6,0.688755,0.595463,0.642109
184103000,00:17:02:000,01:21:40:793,0.133766592,2.45E-07,0.840623379,0.025609797,0.6,0.509865,0.338797,0.424331
184103000,00:17:03:000,01:21:41:798,0.001064035,0.04410778,0.95480305,2.51E-05,0.6,0.410701,0.341703,0.376202
184103000,00:17:04:000,01:21:42:795,1.21E-06,0.652245939,0.248047188,0.099705696,0.3,0.266774,0.387824,0.327299
184103000,00:17:05:000,01:21:43:803,1.30E-08,0,0.001923607,0.998076379,0.9,0.264936,0.38728,0.326108
184103000,00:17:06:000,01:21:44:796,0.2485421,0,0.280898213,0.470559657,0.9,0.702514,0.547666,0.62509
184103000,00:17:07:000,01:21:45:792,0.001713107,0,0.698160768,0.300126106,0.6,0.643119,0.438072,0.540595
184103000,00:17:08:000,01:21:46:818,2.22E-06,0,0.00369099,0.996306777,0.9,0.493543,0.457683,0.475613
184103000,00:17:09:000,01:21:47:799,0.000135766,0,0.380593568,0.619270682,0.9,0.699258,0.476898,0.588078
184103000,00:17:10:000,01:21:48:795,0.022284277,0,0.469851941,0.50786376,0.9,0.536416,0.391497,0.463957
184103000,00:17:11:000,01:21:49:791,1.29E-06,0,0.565494359,0.43450436,0.6,0.552083,0.48153,0.516806
184103000,00:17:12:000,01:21:50:791,9.42E-07,0,0.00091986,0.999079227,0.9,0.706798,0.723961,0.71538
184103000,00:17:13:000,01:21:51:795,0.0027579,0,0.024939291,0.972302794,0.9,0.544033,0.453046,0.49854
184103000,00:17:14:000,01:21:52:792,0.000903376,0,0.108557619,0.89053899,0.9,0.577117,0.391204,0.48416
184103000,00:17:15:000,01:21:53:798,0.00014277,0,0.027081979,0.972775221,0.9,0.686713,0.549966,0.618339
184103000,00:17:16:000,01:21:54:792,0.417321235,0,0.536138296,0.046540514,0.6,0.811631,0.750206,0.780918
184103000,00:17:17:000,01:21:55:795,0.000153513,0,0.07003247,0.929814041,0.9,0.743474,0.759274,0.751374
184103000,00:17:18:000,01:21:56:792,0.015296527,0,0.006866674,0.977836788,0.9,0.831663,0.730509,0.781086
184103000,00:17:19:000,01:21:57:798,5.57E-05,0,0.921178102,0.078766182,0.6,0.941806,0.904442,0.923124
184103000,00:17:20:000,01:21:58:809,2.94E-06,0.001668711,0.998328328,2.09E-10,0.6,0.427065,0.704197,0.565631
184103000,00:17:21:000,01:21:59:802,9.97E-05,0.042661749,0.957238555,1.90E-11,0.6,0.450914,0.489057,0.469986
184103000,00:17:22:000,01:22:00:791,5.53E-06,0,0.043730173,0.956264317,0.9,0.815919,0.760429,0.788174
184103000,00:17:23:000,01:22:01:791,1.55E-10,0,0.026390988,0.97360903,0.9,-99999,-99999,-99999
184103000,00:17:24:000,01:22:02:791,2.33E-06,0,0.918156564,0.081841089,0.6,0.904984,0.781559,0.843272
184103000,00:17:25:000,01:22:03:794,2.77E-05,0,0.002398439,0.997573853,0.9,0.550675,0.446208,0.498442
184103000,00:17:26:000,01:22:04:791,3.04E-07,9.69E-08,0.052352261,0.947647333,0.9,0.55776,0.573222,0.565491
184103000,00:17:27:000,01:22:05:791,1.46E-05,3.08E-07,0.822751105,0.177233979,0.6,0.631174,0.661343,0.646258
184103000,00:17:28:000,01:22:06:814,2.32E-06,7.22E-10,0.902206779,0.097790919,0.6,0.629304,0.66432,0.646812
184103000,00:17:29:000,01:22:07:799,9.63E-06,0.011947528,0.988042474,3.46E-07,0.6,0.797532,0.624683,0.711107
184103000,00:17:30:000,01:22:08:791,1.56E-07,0.000836985,0.997233152,0.001929726,0.6,0.631871,0.611744,0.621807
184103000,00:17:31:000,01:22:09:795,2.51E-07,1.58E-07,0.920869529,0.079130039,0.6,0.642997,0.516972,0.579984
184103000,00:17:32:000,01:22:10:792,5.77E-08,0,0.561403155,0.438596755,0.6,0.793158,0.549145,0.671152
184103000,00:17:33:000,01:22:11:792,1.02E-08,0,0.422563344,0.577436626,0.9,0.627878,0.54387,0.585874
184103000,00:17:34:000,01:22:12:792,0.001667758,3.11E-06,0.974082291,0.024246838,0.6,0.832865,0.737043,0.784954
184103000,00:17:35:000,01:22:13:796,0.00290484,0.287015945,0.710079193,0,0.6,0.636449,0.563467,0.599958
184103000,00:17:36:000,01:22:14:792,2.90E-06,0.965991914,0.034005187,0,0.3,0.436785,0.379366,0.408076
184103000,00:17:37:000,01:22:15:804,8.27E-06,0,0.371134996,0.628856719,0.9,0.754962,0.666793,0.710877
184103000,00:17:38:000,01:22:16:791,0.000232154,0,0.122164115,0.87760371,0.9,0.573745,0.51207,0.542908
184103000,00:17:39:000,01:22:17:790,0.019466491,0,0.124934725,0.855598807,0.9,0.355957,0.388154,0.372055
184103000,00:17:40:000,01:22:18:792,2.54E-05,0,0.006650033,0.993324637,0.9,0.530603,0.652097,0.59135
184103000,00:17:41:000,01:22:19:804,1.91E-05,0,0.126326621,0.873654246,0.9,0.542668,0.717316,0.629992
184103000,00:17:42:000,01:22:20:793,1.23E-05,0,0.426517963,0.573469758,0.9,0.640508,0.666331,0.65342
184103000,00:17:43:000,01:22:21:793,0.002131197,0,0.216506124,0.781362712,0.9,0.561011,0.59021,0.57561
184103000,00:17:44:000,01:22:22:793,1.40E-06,0,0.006292929,0.99370569,0.9,0.311133,0.477909,0.394521
184103000,00:17:45:000,01:22:23:802,4.34E-06,0,0.03701213,0.962983549,0.9,0.582426,0.791868,0.687147
184103000,00:17:46:000,01:22:24:791,2.68E-07,0,0.845201015,0.154798687,0.6,0.817158,0.814704,0.815931
184103000,00:17:47:000,01:22:25:793,2.39E-08,0,0.230532721,0.769467235,0.9,0.766677,0.762236,0.764457
184103000,00:17:48:000,01:22:26:794,1.57E-08,7.50E-11,0.238808095,0.761191905,0.9,0.43987,0.394224,0.417047
184103000,00:17:49:000,01:22:27:794,3.43E-06,0,0.266451031,0.733545542,0.9,0.47801,0.309166,0.393588
184103000,00:17:50:000,01:22:28:790,0.004014812,0,0.031251822,0.964733362,0.9,0.686889,0.404681,0.545785
184103000,00:17:51:000,01:22:29:791,0.000224754,0,0.165850744,0.833924532,0.9,0.770741,0.633328,0.702034
184103000,00:17:52:000,01:22:30:791,0.002586292,0,0.044317614,0.953096092,0.9,0.63495,0.676223,0.655586
184103000,00:17:53:000,01:22:31:791,3.47E-09,0,0.998396873,0.001603126,0.6,0.693718,0.696951,0.695335
184103000,00:17:54:000,01:22:32:791,8.05E-09,2.00E-12,0.658923686,0.341076314,0.6,0.467232,0.238793,0.353012
184103000,00:17:55:000,01:22:33:803,5.21E-08,2.00E-12,0.378917605,0.621082366,0.9,0.570977,0.332401,0.451689
184103000,00:17:56:000,01:22:34:790,0.001314148,0,0.018231472,0.980454385,0.9,0.853436,0.784594,0.819015
184103000,00:17:57:000,01:22:35:792,0.006251306,0,0.016739842,0.977008879,0.9,0.76642,0.608281,0.687351
184103000,00:17:58:000,01:22:36:807,0.005572931,0,0.424791008,0.569636047,0.9,0.798881,0.650093,0.724487
184103000,00:17:59:000,01:22:37:791,0.111506931,0,0.00018607,0.888306975,0.9,0.54207,0.576678,0.559374
184103000,00:18:00:000,01:22:38:794,0.984512508,0,0.000894066,0.014593438,0.1,0.71472,0.916876,0.815798
184103000,00:18:01:000,01:22:39:800,0.020623613,0,0.00742379,0.971952617,0.9,0.678263,0.547472,0.612868
184103000,00:18:02:000,01:22:40:791,0.002311532,0,0.00124195,0.99644649,0.9,0.427203,0.344477,0.38584
184103000,00:18:03:000,01:22:41:790,5.84E-06,0,2.56E-07,0.99999392,0.9,0.328828,0.286354,0.307591
184103000,00:18:04:000,01:22:42:792,0.000457223,0,0.029571861,0.969970942,0.9,0.350739,0.30966,0.3302
184103000,00:18:05:000,01:22:43:808,0.018439544,6.70E-05,0.405479431,0.576013982,0.9,0.51314,0.484571,0.498856
184103000,00:18:06:000,01:22:44:791,0.059699893,3.23E-05,0.925515831,0.014751966,0.6,0.51733,0.523032,0.520181
184103000,00:18:07:000,01:22:45:788,0.001646007,0,0.005564495,0.992789507,0.9,0.28071,0.33862,0.309665
184103000,00:18:08:000,01:22:46:792,0.000161585,0,0.018072508,0.981765926,0.9,0.72184,0.694124,0.707982
184103000,00:18:09:000,01:22:47:792,0.001411202,0,0.048932858,0.94965595,0.9,0.676402,0.710272,0.693337
184103000,00:18:10:000,01:22:48:796,0.027888669,1.95E-10,0.945883751,0.026227562,0.6,0.716187,0.706945,0.711566
184103000,00:18:11:000,01:22:49:795,0.028477157,0,0.038064323,0.933458507,0.9,0.619027,0.60356,0.611294
184103000,00:18:12:000,01:22:50:795,0.000159079,0,0.243197054,0.756643891,0.9,0.563376,0.498966,0.531171
184103000,00:18:13:000,01:22:51:790,2.80E-08,8.37E-07,0.186383545,0.813615561,0.9,0.594077,0.555937,0.575007
184103000,00:18:14:000,01:22:52:804,0.001492932,0,0.071497954,0.927009106,0.9,0.602772,0.5998,0.601286
184103000,00:18:15:000,01:22:53:796,0.00420488,0,0.312023044,0.683772087,0.9,0.525267,0.410566,0.467916
184103000,00:18:16:000,01:22:54:794,2.05E-06,5.00E-11,0.010996555,0.989001393,0.9,0.590658,0.524245,0.557452
184103000,00:18:17:000,01:22:55:793,1.20E-06,3.00E-12,0.076559484,0.923439324,0.9,0.624439,0.517595,0.571017
184103000,00:18:18:000,01:22:56:792,1.26E-05,4.42E-09,0.076804221,0.923183203,0.9,0.703253,0.676807,0.69003
184103000,00:18:19:000,01:22:57:788,9.30E-06,9.47E-09,0.196911708,0.803079009,0.9,0.637019,0.554306,0.595662
184103000,00:18:20:000,01:22:58:791,7.30E-07,0,0.008203481,0.991795778,0.9,0.361771,0.312262,0.337016
184103000,00:18:21:000,01:22:59:788,1.32E-07,0,0.272758842,0.727241039,0.9,0.660667,0.45569,0.558179
184103000,00:18:22:000,01:23:00:803,4.29E-08,0,0.430863649,0.569136322,0.9,0.864972,0.771381,0.818176
184103000,00:18:23:000,01:23:01:793,0.000162185,1.37E-10,0.050233062,0.94960475,0.9,0.52141,0.453167,0.487289
184103000,00:18:24:000,01:23:02:789,2.49E-05,0,0.00026625,0.999708831,0.9,0.183727,0.234727,0.209227
184103000,00:18:25:000,01:23:03:787,0.251632869,0,0.26724568,0.481121421,0.9,0.500287,0.516292,0.50829
184103000,00:18:26:000,01:23:04:789,0.04505536,0,0.015777927,0.939166725,0.9,0.529082,0.724104,0.626593
184103000,00:18:27:000,01:23:05:789,0.01133237,0,0.001657254,0.98701036,0.9,0.415363,0.591891,0.503627
184103000,00:18:28:000,01:23:06:789,0.002139099,0,8.06E-05,0.997780263,0.9,0.601697,0.650325,0.626011
184103000,00:18:29:000,01:23:07:788,0.000737865,0,0.960562348,0.038699787,0.6,0.805242,0.589734,0.697488
184103000,00:18:30:000,01:23:08:791,3.69E-05,0,0.170204952,0.829758167,0.9,0.402083,0.362598,0.38234
184103000,00:18:31:000,01:23:09:789,0.000210902,5.20E-11,0.255925804,0.743863285,0.9,0.582593,0.534381,0.558487
184103000,00:18:32:000,01:23:10:794,3.42E-06,0,0.050228942,0.949767649,0.9,0.678652,0.66096,0.669806
184103000,00:18:33:000,01:23:11:795,0.480038434,0,0.168841422,0.351120144,0.1,0.762049,0.822789,0.792419
184103000,00:18:34:000,01:23:12:789,0.564501166,0,0.139767766,0.295731068,0.1,0.418622,0.418168,0.418395
184103000,00:18:35:000,01:23:13:792,0.833653271,0,0.007210474,0.159136236,0.1,0.533805,0.793111,0.663458
184103000,00:18:36:000,01:23:14:789,0.038498394,0,0.034174263,0.927327335,0.9,0.643501,0.746995,0.695248
184103000,00:18:37:000,01:23:15:789,0.068953671,0,0.577392936,0.353653371,0.6,0.85887,0.724122,0.791496
184103000,00:18:38:000,01:23:16:789,0.011057057,0,0.79789108,0.191051841,0.6,0.875409,0.716604,0.796007
184103000,00:18:39:000,01:23:17:789,4.26E-09,0,0.001565907,0.998434067,0.9,0.658086,0.621859,0.639972
184103000,00:18:40:000,01:23:18:793,1.10E-06,0,0.271925002,0.728073895,0.9,0.699774,0.672226,0.686
184103000,00:18:41:000,01:23:19:787,1.40E-06,0,0.023504304,0.976494312,0.9,0.693106,0.611602,0.652354
184103000,00:18:42:000,01:23:20:800,0.007785748,0,0.016788427,0.975425839,0.9,0.757806,0.600134,0.67897
184103000,00:18:43:000,01:23:21:789,0.00139571,0,0.538480282,0.460123986,0.6,0.811532,0.714347,0.76294
184103000,00:18:44:000,01:23:22:790,0.001171632,1.00E-12,0.485951453,0.512876928,0.9,0.712568,0.453684,0.583126
184103000,00:18:45:000,01:23:23:787,0.000153184,0,0.088063382,0.911783457,0.9,0.611064,0.524053,0.567559
184103000,00:18:46:000,01:23:24:789,0.001573677,1.60E-11,0.82028538,0.178140923,0.6,0.750746,0.764652,0.757699
184103000,00:18:47:000,01:23:25:795,0.001614926,6.00E-12,0.861535907,0.136849165,0.6,0.74657,0.566427,0.656499
184103000,00:18:48:000,01:23:26:799,0.000554809,0,0.476502478,0.522942722,0.9,0.595016,0.331379,0.463198
184103000,00:18:49:000,01:23:27:789,1.22E-05,0,0.634512901,0.36547485,0.6,0.746911,0.588663,0.667787
184103000,00:18:50:000,01:23:28:789,2.97E-07,0,0.322139114,0.677860558,0.9,0.644117,0.681363,0.66274
184103000,00:18:51:000,01:23:29:795,0.001328632,0,0.053713001,0.944958389,0.9,0.600137,0.469588,0.534863
184103000,00:18:52:000,01:23:30:787,0.017519532,0,0.764282048,0.218198448,0.6,0.600933,0.521204,0.561068
184103000,00:18:53:000,01:23:31:789,0.000730709,0,0.323208004,0.676061273,0.9,0.732912,0.675776,0.704344
184103000,00:18:54:000,01:23:32:793,4.64E-08,6.19E-10,0.818746746,0.18125318,0.6,0.652956,0.604291,0.628623
184103000,00:18:55:000,01:23:33:787,0.000147821,2.19E-09,0.512526929,0.487325251,0.6,0.791569,0.581631,0.6866
184103000,00:18:56:000,01:23:34:793,0.436993361,0,0.551964521,0.011042101,0.6,0.798411,0.763436,0.780924
184103000,00:18:57:000,01:23:35:800,0.010262014,0,0.988929331,0.000808635,0.6,0.934627,0.925044,0.929835
184103000,00:18:58:000,01:23:36:793,0.274375916,0,0.255052984,0.470571101,0.9,0.951221,0.939408,0.945315
184103000,00:18:59:000,01:23:37:793,0.583669841,0,0.108733736,0.307596385,0.1,0.910345,0.918969,0.914657
184103000,00:19:00:000,01:23:38:789,0.0769438,0,0.910104632,0.012951558,0.6,0.837325,0.68286,0.760093
184103000,00:19:01:000,01:23:39:793,0.104809962,0,0.826390564,0.068799444,0.6,0.855165,0.804817,0.829991
184103000,00:19:02:000,01:23:40:789,4.05E-05,1.02E-08,0.454390079,0.545569479,0.9,0.852702,0.818275,0.835489
184103000,00:19:03:000,01:23:41:793,0.000288811,1.00E-11,0.99579972,0.003911494,0.6,0.938207,0.843279,0.890743
184103000,00:19:04:000,01:23:42:788,0.162726432,0,0.017725451,0.81954813,0.9,0.902462,0.790111,0.846287
184103000,00:19:05:000,01:23:43:793,0.000791304,0,0.243189752,0.756018937,0.9,0.825261,0.685334,0.755297
184103000,00:19:06:000,01:23:44:788,2.24E-05,2.31E-09,0.949655533,0.05032203,0.6,0.83062,0.791885,0.811253
184103000,00:19:07:000,01:23:45:793,1.58E-06,0.144993857,0.854771495,0.000233057,0.6,0.770307,0.723965,0.747136
184103000,00:19:08:000,01:23:46:787,8.52E-07,1.96E-05,0.996101499,0.003877998,0.6,0.72926,0.66156,0.69541
184103000,00:19:09:000,01:23:47:788,0.000305783,2.54E-06,0.709909737,0.289781928,0.6,0.762189,0.815459,0.788824
184103000,00:19:10:000,01:23:48:787,6.40E-07,0,0.74934572,0.250653625,0.6,0.667411,0.732515,0.699963
184103000,00:19:11:000,01:23:49:787,1.07E-05,2.69E-10,0.589300692,0.410688609,0.6,0.711487,0.706318,0.708902
184103000,00:19:12:000,01:23:50:787,0.000885686,0,0.461233199,0.537881136,0.9,0.898352,0.809717,0.854035
184103000,00:19:13:000,01:23:51:794,6.16E-05,0,0.138085514,0.861852825,0.9,0.80837,0.87121,0.83979
184103000,00:19:14:000,01:23:52:790,0.00016052,7.83E-07,0.647619724,0.352218986,0.6,0.874339,0.851302,0.86282
184103000,00:19:15:000,01:23:53:789,0.00774033,1.83E-06,0.992222488,3.54E-05,0.6,0.820299,0.800913,0.810606
184103000,00:19:16:000,01:23:54:793,2.34E-09,3.80E-11,0.728860915,0.271139055,0.6,0.773839,0.853835,0.813837
184103000,00:19:17:000,01:23:55:796,5.65E-05,0,0.682982624,0.316960901,0.6,0.883729,0.853773,0.868751
184103000,00:19:18:000,01:23:56:792,3.95E-06,0,0.768273354,0.231722713,0.6,0.89587,0.883509,0.889689
184103000,00:19:19:000,01:23:57:788,0.004714856,0,0.002480531,0.992804587,0.9,0.834335,0.886275,0.860305
184103000,00:19:20:000,01:23:58:788,2.05E-05,0,0.048916865,0.95106262,0.9,0.709975,0.711603,0.710789
184103000,00:19:21:000,01:23:59:786,0.000583827,0,0.006470846,0.992945313,0.9,0.903127,0.854875,0.879001
184103000,00:19:22:000,01:24:00:788,0.139629126,0,0.016249662,0.844121218,0.9,0.806995,0.716536,0.761766
184103000,00:19:23:000,01:24:01:788,3.51E-06,0,0.890247703,0.109748811,0.6,0.892885,0.833328,0.863106
184103000,00:19:24:000,01:24:02:788,1.28E-09,1.70E-09,0.498242348,0.501757622,0.9,0.681102,0.606967,0.644035
184103000,00:19:25:000,01:24:03:793,2.85E-05,0,0.013529001,0.986442447,0.9,0.360046,0.43411,0.397078
184103000,00:19:26:000,01:24:04:788,0.220223725,0,0.55429703,0.22547926,0.6,0.627696,0.64939,0.638543
184103000,00:19:27:000,01:24:05:812,0.005702508,0,0.225161418,0.769136071,0.9,0.686753,0.721994,0.704374
184103000,00:19:28:000,01:24:06:789,0.049523033,0,0.034312624,0.916164339,0.9,0.72011,0.623944,0.672027
184103000,00:19:29:000,01:24:07:789,0.018505173,0,0.885586739,0.095908083,0.6,0.74791,0.694441,0.721176
184103000,00:19:30:000,01:24:08:788,8.77E-06,2.73E-08,0.084861249,0.91512996,0.9,0.442395,0.43175,0.437072
184103000,00:19:31:000,01:24:09:792,3.35E-06,1.28E-08,0.76383549,0.236161172,0.6,0.714995,0.658432,0.686713
184103000,00:19:32:000,01:24:10:788,0.000464438,0,0.125590324,0.873945236,0.9,0.743092,0.703714,0.723403
184103000,00:19:33:000,01:24:11:788,0.026962245,0,0.039781161,0.933256567,0.9,0.912034,0.88685,0.899442
184103000,00:19:34:000,01:24:12:788,2.89E-06,1.00E-12,0.419454277,0.580542862,0.9,0.779181,0.782716,0.780948
184103000,00:19:35:000,01:24:13:788,5.25E-05,0,0.024046557,0.975900948,0.9,0.375047,0.239214,0.307131
184103000,00:19:36:000,01:24:14:786,8.18E-06,0,0.018815454,0.981176376,0.9,0.443097,0.455665,0.449381
184103000,00:19:37:000,01:24:15:788,0.608456612,0,0.039342675,0.352200687,0.1,0.822088,0.843903,0.832996
184103000,00:19:38:000,01:24:16:786,0.842537224,0,0.023475844,0.13398692,0.1,0.770842,0.898794,0.834818
184103000,00:19:39:000,01:24:17:786,5.84E-06,0,0.001065707,0.998928428,0.9,0.873482,0.779314,0.826398
184103000,00:19:40:000,01:24:18:787,8.70E-06,9.63E-07,0.253490001,0.746500313,0.9,0.739385,0.716825,0.728105
184103000,00:19:41:000,01:24:19:800,1.21E-09,4.48E-10,0.114880137,0.885119855,0.9,0.752383,0.769275,0.760829
184103000,00:19:42:000,01:24:20:787,5.09E-06,0,0.127513587,0.872481346,0.9,0.694886,0.654248,0.674567
184103000,00:19:43:000,01:24:21:784,8.09E-06,0,0.317884713,0.68210721,0.9,0.621611,0.636701,0.629156
184103000,00:19:44:000,01:24:22:785,1.99E-05,8.63E-08,0.363544226,0.636435807,0.9,0.668649,0.760286,0.714468
184103000,00:19:45:000,01:24:23:802,0.000227278,5.92E-05,0.243024737,0.756688774,0.9,0.236921,0.319587,0.278254
184103000,00:19:46:000,01:24:24:786,8.35E-07,5.07E-10,0.109289929,0.890709221,0.9,0.257403,0.451707,0.354555
184103000,00:19:47:000,01:24:25:802,4.69E-05,0,0.016393088,0.983559966,0.9,0.68502,0.527609,0.606315
184103000,00:19:48:000,01:24:26:799,4.93E-05,0,0.831293881,0.168656841,0.6,0.646672,0.552338,0.599505
184103000,00:19:49:000,01:24:27:804,0.000155641,7.24E-09,0.443517476,0.556326866,0.9,0.46079,0.544917,0.502853
184103000,00:19:50:000,01:24:28:789,0.000447016,0,0.008429235,0.991123736,0.9,0.595155,0.685917,0.640536
184103000,00:19:51:000,01:24:29:788,0.00019119,0,0.165268078,0.834540725,0.9,0.774348,0.575784,0.675066
184103000,00:19:52:000,01:24:30:786,1.06E-06,0,0.970924318,0.029074635,0.6,0.760341,0.646407,0.703374
184103000,00:19:53:000,01:24:31:796,1.21E-07,4.40E-11,0.343168914,0.656830966,0.9,0.542282,0.571783,0.557033
184103000,00:19:54:000,01:24:32:791,0.000366736,0,0.837082565,0.162550673,0.6,0.645157,0.442122,0.54364
184103000,00:19:55:000,01:24:33:786,0.684329212,0,0.030519931,0.285150886,0.1,0.885371,0.871286,0.878329
184103000,00:19:56:000,01:24:34:799,0.534373581,7.89E-09,0.183618367,0.282008052,0.1,0.704705,0.833668,0.769187
184103000,00:19:57:000,01:24:35:785,0.000447479,0,0.822829306,0.176723242,0.6,0.781288,0.640841,0.711065
184103000,00:19:58:000,01:24:36:787,0.000135627,0,0.077554829,0.922309518,0.9,0.519749,0.518683,0.519216
184103000,00:19:59:000,01:24:37:787,0.006934593,0,0.197614312,0.795451105,0.9,0.301079,0.332237,0.316658
184103000,00:20:00:000,01:24:38:801,0.008051109,0,0.186343983,0.805604935,0.9,0.710013,0.56771,0.638862
184103000,00:20:01:000,01:24:39:787,0.782149971,5.35E-10,0.178019568,0.039830454,0.1,0.795788,0.883306,0.839547
184103000,00:20:02:000,01:24:40:785,0.001064646,1.00E-11,0.029928498,0.969006836,0.9,0.756468,0.772133,0.7643
184103000,00:20:03:000,01:24:41:784,8.27E-07,0,0.000884425,0.999114752,0.9,0.82291,0.73921,0.78106
184103000,00:20:04:000,01:24:42:786,1.41E-06,0,0.008600872,0.991397738,0.9,0.727359,0.584645,0.656002
184103000,00:20:05:000,01:24:43:800,2.73E-07,0,0.01970135,0.9802984,0.9,0.709639,0.537341,0.62349
184103000,00:20:06:000,01:24:44:784,6.83E-08,0,0.420690805,0.579309165,0.9,0.846869,0.632767,0.739818
184103000,00:20:07:000,01:24:45:787,0.000141007,1.00E-12,0.278296143,0.721562862,0.9,0.711212,0.63559,0.673401
184103000,00:20:08:000,01:24:46:785,3.57E-06,5.00E-12,0.780831635,0.219164789,0.6,0.741339,0.605946,0.673642
184103000,00:20:09:000,01:24:47:799,4.53E-07,0,0.0482921,0.951707423,0.9,0.587152,0.46318,0.525166
184103000,00:20:10:000,01:24:48:790,9.15E-05,0,0.058775019,0.941133499,0.9,0.449493,0.290029,0.369761
184103000,00:20:11:000,01:24:49:784,0.000927496,0,0.007240579,0.991831899,0.9,0.533977,0.386422,0.4602
184103000,00:20:12:000,01:24:50:790,0.101397172,0,0.335095406,0.563507438,0.9,0.733831,0.554365,0.644098
184103000,00:20:13:000,01:24:51:790,0.493217349,0,0.075084701,0.431697935,0.1,0.507025,0.409355,0.45819
184103000,00:20:14:000,01:24:52:785,0.000283448,1.72E-09,0.117266737,0.882449806,0.9,0.667501,0.614156,0.640828
184103000,00:20:15:000,01:24:53:791,3.25E-06,1.00E-12,0.441124082,0.55887264,0.9,0.743925,0.732424,0.738174
184103000,00:20:16:000,01:24:54:788,0.000438562,4.00E-12,0.286740363,0.712821066,0.9,0.754463,0.698597,0.72653
184103000,00:20:17:000,01:24:55:785,0.014268679,0,0.958910108,0.026821205,0.6,0.885896,0.73909,0.812493
184103000,00:20:18:000,01:24:56:790,0.000349488,3.65E-08,0.818597794,0.181052685,0.6,0.831024,0.72928,0.780152
184103000,00:20:19:000,01:24:57:786,0.000496922,0,0.359481633,0.640021443,0.9,0.584723,0.679558,0.632141
184103000,00:20:20:000,01:24:58:784,0.000333347,0,0.372146457,0.627520204,0.9,0.814192,0.72377,0.768981
184103000,00:20:21:000,01:24:59:786,0.01519704,0,0.219165921,0.76563704,0.9,0.794166,0.641698,0.717932
184103000,00:20:22:000,01:25:00:788,0.002616067,0,0.132018104,0.865365803,0.9,0.659447,0.516067,0.587757
184103000,00:20:23:000,01:25:01:793,0.432441592,0,0.540758312,0.026800098,0.6,0.817044,0.809946,0.813495
184103000,00:20:24:000,01:25:02:786,2.96E-05,3.14E-08,0.881104112,0.118866228,0.6,0.823545,0.702566,0.763055
184103000,00:20:25:000,01:25:03:790,0.029632656,1.13E-08,0.341003597,0.629363716,0.9,0.403443,0.452624,0.428033
184103000,00:20:26:000,01:25:04:803,0.007255614,0,0.016484374,0.976260006,0.9,0.547559,0.482075,0.514817
184103000,00:20:27:000,01:25:05:785,0.001085827,0,0.03036456,0.968549609,0.9,0.523912,0.413328,0.46862
184103000,00:20:28:000,01:25:06:785,0.000533387,5.60E-10,0.512273729,0.487192899,0.6,0.798586,0.732074,0.76533
184103000,00:20:29:000,01:25:07:802,6.20E-05,0,0.197809398,0.802128613,0.9,0.838491,0.779263,0.808877
184103000,00:20:30:000,01:25:08:790,0.000573674,0,0.182161704,0.817264616,0.9,0.526883,0.466797,0.49684
184103000,00:20:31:000,01:25:09:798,0.002221989,0,0.412121296,0.585656703,0.9,0.566728,0.333057,0.449893
184103000,00:20:32:000,01:25:10:786,3.12E-05,0,0.039182723,0.960786045,0.9,0.628741,0.690394,0.659568
184103000,00:20:33:000,01:25:11:785,1.20E-06,0,0.005722698,0.994276106,0.9,0.719978,0.738175,0.729077
184103000,00:20:34:000,01:25:12:789,0.001612493,0,0.010430002,0.987957478,0.9,0.896237,0.741168,0.818702
184103000,00:20:35:000,01:25:13:789,9.12E-08,0,0.040466111,0.959533811,0.9,0.915949,0.701625,0.808787
184103000,00:20:36:000,01:25:14:786,7.81E-06,0,0.011872521,0.988119662,0.9,0.7134,0.601343,0.657371
184103000,00:20:37:000,01:25:15:790,4.02E-07,0,0.950134993,0.049864601,0.6,0.69409,0.799569,0.74683
184103000,00:20:38:000,01:25:16:785,0.008597213,0,0.851862669,0.139540136,0.6,0.647039,0.457511,0.552275
184103000,00:20:39:000,01:25:17:792,9.58E-07,2.00E-12,0.863646924,0.136352122,0.6,0.761819,0.664401,0.71311
184103000,00:20:40:000,01:25:18:785,6.23E-07,1.00E-12,0.941501439,0.058497965,0.6,0.893835,0.863389,0.878612
184103000,00:20:41:000,01:25:19:785,3.31E-09,0,0.388158262,0.611841738,0.9,0.550643,0.648231,0.599437
