@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute data8 numeric
@attribute data9 numeric
@attribute data10 numeric
@attribute data11 numeric
@attribute data12 numeric
@attribute data13 numeric
@attribute data14 numeric
@attribute data15 numeric
@attribute data16 numeric
@attribute data17 numeric
@attribute data18 numeric
@attribute data19 numeric
@attribute data20 numeric
@attribute data21 numeric
@attribute data22 numeric
@attribute data23 numeric
@attribute data24 numeric
@attribute data25 numeric
@attribute data26 numeric
@attribute data27 numeric
@attribute data28 numeric
@attribute data29 numeric
@attribute data30 numeric
@attribute data31 numeric
@attribute data32 numeric
@attribute data33 numeric
@attribute data34 numeric
@attribute data35 numeric
@attribute data36 numeric
@attribute data37 numeric
@attribute data38 numeric
@attribute data39 numeric
@attribute data40 numeric
@attribute data41 numeric
@attribute data42 numeric
@attribute data43 numeric
@attribute data44 numeric
@attribute data45 numeric
@attribute data46 numeric
@attribute data47 numeric
@attribute data48 numeric
@attribute data49 numeric
@attribute data50 numeric
@attribute data51 numeric
@attribute data52 numeric
@attribute data53 numeric
@attribute data54 numeric
@attribute data55 numeric
@attribute data56 numeric
@attribute data57 numeric
@attribute data58 numeric
@attribute data59 numeric
@attribute data60 numeric
@attribute data61 numeric
@attribute data62 numeric
@attribute state {1,2}

@data
2.103040,2.075761,2.066238,2.095349,2.202281,2.260758,2.294264,1.811634,2.386429,2.137595,2.254083,1.859891,1.891935,1.893200,2.247390,2.627336,2.529473,2.584805,2.252109,1.778624,2.086453,1.685064,2.313953,2.426696,2.363588,1.968302,1.720830,1.837757,2.247574,2.554324,2.012172,2.384382,1.943808,2.396545,2.271889,2.197056,2.580046,2.491876,2.495443,2.191535,2.006537,2.073467,2.623433,2.826632,2.326979,2.656687,2.057715,2.315198,2.235780,1.515588,1.772432,1.799979,1.815071,2.028032,1.929280,2.029765,2.354652,2.473884,1.870770,2.293721,1.919737,2.124619,2.076336,1
2.166059,2.116049,1.870094,2.041291,2.342483,2.218980,2.299225,1.811692,2.058131,2.139793,2.111397,2.184546,1.851193,2.060000,2.206705,2.294294,2.073943,2.214769,2.404987,2.093841,2.269053,1.839350,2.164017,1.940347,2.046928,2.231028,1.563030,2.017781,1.692936,1.698107,1.544966,1.666550,2.095967,2.430072,2.336600,1.831990,2.300456,2.195708,2.221649,2.378340,1.557224,2.122747,1.791569,2.156457,2.086038,2.149955,2.057905,2.062811,2.102739,1.755805,1.925539,1.774283,1.865184,2.095652,1.926433,2.046425,1.783794,1.830586,1.583001,1.711183,2.101695,2.249341,2.205631,1
1.946773,1.961214,2.193772,2.116947,2.308378,2.263217,2.228623,2.180582,2.168393,2.201013,2.170501,1.388640,1.643143,1.582098,2.077765,2.181166,2.264490,2.240069,1.720586,1.977937,1.887380,2.290098,2.375429,2.001194,2.236378,1.568841,1.824626,1.754267,2.007108,1.954535,1.780339,1.916169,1.854102,1.825317,1.848083,2.416434,2.487708,2.214130,2.352385,1.686592,1.914240,1.844073,2.164741,2.382784,2.467175,2.417744,2.110045,1.941459,2.018365,2.160936,2.156634,2.061864,2.128386,2.066915,2.112427,2.026675,1.649567,1.284068,1.630581,1.546553,1.827700,2.198215,2.082515,1
2.044530,2.368986,2.322474,2.317441,2.052006,2.127717,2.013453,2.343108,2.869723,2.571856,2.702850,2.111816,2.000039,2.075034,2.540710,2.876419,2.555519,2.736879,2.307417,2.278241,2.280085,2.509052,2.803393,2.439434,2.652268,2.015256,2.028409,2.042587,2.144676,2.554326,2.186159,2.377101,2.147924,1.986602,2.065050,2.419036,2.728064,2.570258,2.655222,2.294058,1.941347,2.172592,2.238898,2.722949,2.426155,2.572297,2.325431,1.947656,2.178851,2.210807,2.519357,2.180455,2.379017,1.818452,1.838612,1.738811,1.866534,2.434642,2.301906,2.320182,1.436986,1.822154,1.707330,1
2.078601,2.385809,2.388421,2.350307,1.926221,2.394023,2.263860,2.509914,2.880480,2.653101,2.735821,2.306555,1.892816,2.168771,2.781436,2.941872,2.593149,2.799040,2.276822,2.135848,2.240264,2.583772,2.804529,2.467515,2.652179,2.196402,1.824464,2.054237,2.285196,2.551358,2.186213,2.375242,2.234872,2.159412,2.218766,2.465800,2.643196,2.478439,2.562533,2.254144,1.811343,2.097625,2.327801,2.848288,2.723586,2.735061,2.454879,1.826094,2.241829,2.353751,2.629677,2.363956,2.482209,2.134515,1.602326,1.920834,1.862317,2.390965,2.242350,2.278389,2.074948,2.446374,2.354065,1
1.837224,2.140129,2.444163,2.289203,2.054417,2.539269,2.403629,2.583411,2.511984,2.636308,2.572671,2.250305,1.899706,2.137246,2.708907,2.625533,2.732330,2.701211,2.034580,2.111147,2.108443,2.413865,2.498958,2.384953,2.456670,2.191266,1.914823,2.077271,2.646548,2.589283,2.378258,2.502423,2.205339,2.153865,2.186373,2.325323,2.355649,2.369387,2.361736,2.440176,2.350864,2.383956,2.949219,2.969871,2.757590,2.864225,2.311715,1.861945,2.141176,2.267570,2.407928,2.491003,2.429555,2.166804,1.669319,1.973911,2.121710,2.105561,1.944982,2.060616,2.231739,2.572851,2.471603,1
1.943094,2.017213,1.875046,1.951376,2.015635,1.889651,1.900221,1.937215,2.379530,2.474732,2.389138,2.185416,1.906606,2.089802,1.883709,2.249512,2.264782,2.203619,1.893457,1.871241,1.882052,1.803066,2.023409,2.133404,2.065528,1.880617,1.750912,1.800158,1.378424,2.019844,2.237900,2.079853,1.795809,1.712215,1.783851,2.001790,2.291728,2.408766,2.334348,2.023906,2.022898,2.045865,1.730951,2.027801,2.425349,2.250535,2.250172,1.993037,2.175691,1.407481,1.722041,2.072424,1.929482,1.768632,1.714411,1.701715,1.685465,1.571836,1.884647,1.773811,1.671202,1.729900,1.695946,1
2.188160,2.616373,2.321795,2.503073,2.020016,1.654963,1.822409,2.297217,2.503999,2.374203,2.416790,2.032636,2.046809,2.022979,2.235588,2.473881,2.350425,2.406957,2.097422,2.117510,2.086897,2.268344,2.395404,2.091439,2.269274,1.795833,1.888973,1.835756,1.889854,2.177109,2.034626,2.098556,1.908777,1.757939,1.775459,2.279657,2.417337,2.155011,2.292770,2.072530,2.115494,2.075720,1.980124,2.156306,2.222034,2.167168,2.198536,2.154983,2.120124,2.135596,2.488996,2.121708,2.373532,1.659420,1.567522,1.595872,1.857337,2.347107,2.112300,2.240516,1.882400,1.898954,1.886104,1
2.332201,2.819957,2.664010,2.735754,2.630678,2.161974,2.403177,2.129116,2.324116,2.214673,2.293676,2.280237,1.792932,2.074797,2.099696,2.203734,2.108332,2.208700,2.442585,1.829481,2.197636,2.341107,2.482259,2.134020,2.372001,2.391335,1.768666,2.158154,2.128954,2.276479,1.936318,2.165151,2.065362,1.610137,1.830226,2.442909,2.689283,2.398712,2.566385,2.511109,2.076070,2.313649,2.646325,2.669946,2.117905,2.510154,2.219112,1.853066,2.041810,2.354948,2.718609,2.359782,2.583846,2.348760,1.851113,2.150481,2.044453,2.482480,2.485530,2.459154,2.338241,1.783900,2.091690,1
2.291047,2.510370,2.495253,2.519700,2.599630,2.260465,2.402171,1.652265,1.925130,2.044961,1.963156,2.046582,2.050349,2.083462,1.927592,1.955863,2.195276,2.139733,2.233411,2.146219,2.213682,2.219583,2.355893,2.238149,2.342077,2.430820,1.868805,2.222341,1.990558,2.157256,2.047976,2.101520,1.799894,1.838568,1.831507,2.365683,2.586560,2.267738,2.463888,2.576993,2.179162,2.390633,2.519709,2.572381,2.230752,2.435066,1.946339,1.937685,1.965589,2.334860,2.439802,2.203847,2.386211,2.403310,1.842429,2.196183,1.945054,2.147216,2.351515,2.243158,2.151739,2.056770,2.101867,1
2.525520,2.373867,1.681719,2.226608,2.163603,1.965348,2.022156,2.112579,2.443850,2.273682,2.347346,1.876871,2.111625,2.081050,2.305696,2.334515,2.116054,2.264362,2.048916,2.321625,2.275078,2.352224,2.273826,2.088812,2.259650,2.141631,2.184035,2.211363,2.232755,2.338954,1.983912,2.191885,1.639701,1.912395,1.862599,1.980019,2.216985,2.234360,2.231946,2.284029,2.138020,2.240611,2.027557,2.440717,2.255707,2.315066,1.744455,1.778034,1.795629,2.443596,2.296999,1.815610,2.197351,2.109413,1.794050,1.993934,2.219335,2.135083,1.527270,1.962638,1.710772,2.181798,2.062513,1
2.337526,2.295993,2.130753,2.288004,2.074369,1.793576,1.966538,2.309303,2.454130,2.228941,2.366669,1.925634,2.021994,1.970233,2.557670,2.588972,2.386871,2.538071,1.999870,2.055441,2.056488,2.468921,2.464634,2.183481,2.373494,1.974057,2.042987,2.012599,2.196386,2.399198,2.084943,2.288002,1.675927,1.571214,1.577497,2.286089,2.406387,2.201327,2.318556,2.014721,2.081303,2.055471,2.106832,2.407145,2.136863,2.297240,1.890033,1.737521,1.781679,2.396747,2.369550,1.919626,2.253621,1.942157,1.894451,1.926159,2.099578,2.149006,1.981421,2.119768,1.962111,1.934418,1.932975,1
2.620390,2.836041,2.533123,2.744088,2.342014,1.949215,2.197096,2.367963,2.596035,2.359615,2.503961,2.061717,1.948583,2.015148,2.589749,2.787570,2.658533,2.738763,2.089087,2.072012,2.114388,2.522448,2.682766,2.300790,2.539526,2.179857,2.035091,2.095054,2.465204,2.714884,2.364055,2.603905,1.884676,1.710189,1.831476,2.740389,2.936557,2.407073,2.753111,2.275673,2.204820,2.219816,2.845121,2.926759,2.546469,2.799961,1.794400,1.865484,1.875752,2.567136,2.761232,2.502255,2.657871,2.108042,1.704636,1.911403,2.463032,2.743001,2.314690,2.610795,2.059763,1.766719,1.912564,1
2.178732,2.709646,2.720110,2.696345,2.287644,2.016756,2.188053,2.232152,2.685710,2.547465,2.587359,2.324692,1.968614,2.188653,2.033460,2.786646,2.859241,2.769677,2.244625,1.966437,2.150936,2.450982,2.841061,2.661296,2.735260,2.288930,1.833932,2.119640,1.805083,2.309955,2.374181,2.316235,2.319973,1.831708,2.152947,2.755605,3.015323,2.618954,2.846074,2.282531,2.001066,2.151768,2.508605,2.687535,2.665745,2.659757,2.520424,1.972016,2.331736,2.162137,2.683540,2.757062,2.681911,2.088061,1.602635,1.919591,2.263649,2.556722,2.398264,2.478069,2.131982,2.307553,2.260657,1
2.186343,2.762442,2.567586,2.651257,1.907535,2.061740,2.027449,1.772379,2.152615,2.346143,2.241329,2.380411,2.095567,2.252777,1.621527,2.474735,2.674408,2.549669,2.250957,2.162474,2.223360,1.632841,2.366980,2.326265,2.324369,2.342629,1.738713,2.128161,1.715643,1.877727,1.965850,1.929606,2.271844,1.827709,2.107630,2.133447,2.601044,2.387609,2.491910,2.449318,1.768622,2.218203,1.978206,2.047783,2.151541,2.113909,2.545365,2.184030,2.374111,1.879339,2.364316,2.335576,2.337488,2.079016,1.729001,1.955635,1.892638,2.332854,2.154699,2.242580,2.047273,2.608473,2.488126,1
2.174423,2.614020,2.308041,2.482693,1.584611,1.865723,1.805908,2.031150,2.049927,2.145890,2.068304,2.073583,1.998792,2.046229,1.582709,2.308355,2.428621,2.343947,2.189908,2.168658,2.161944,1.705434,2.352804,2.246568,2.264507,2.030236,1.556880,1.843300,1.608535,1.714948,1.604953,1.659720,1.692880,1.787012,1.691501,2.269520,2.586769,2.488698,2.514318,2.232031,1.627014,2.009673,2.244611,2.118129,2.156765,2.143700,2.019427,2.106709,2.076044,1.711772,2.242252,1.970643,2.104601,1.745201,1.879437,1.851584,1.894794,2.106348,2.025263,2.105014,1.632182,1.853440,1.788226,1
2.101408,2.482872,2.697608,2.653571,2.377075,1.930023,2.216926,1.745812,2.247125,2.620278,2.469898,2.322361,1.918293,2.126355,2.146698,2.643504,2.914082,2.826027,2.613265,2.137724,2.382467,1.966475,2.369555,2.661800,2.574524,2.271224,1.837958,2.072945,2.052046,2.353321,2.382005,2.397528,2.181152,1.870741,1.998370,1.952648,2.485164,2.638879,2.577651,2.271962,1.999145,2.118554,1.862435,2.018285,2.386089,2.245921,2.084795,1.993265,2.042688,2.152098,2.475960,2.600617,2.595781,2.290211,1.757210,2.105623,1.932221,2.286271,2.514566,2.461050,2.243694,1.739238,2.046475,1
1.811704,2.241982,2.070487,2.204201,2.371461,2.397358,2.336385,1.431180,1.948854,2.311616,2.161895,2.171407,2.674057,2.552936,2.111442,2.433730,2.428190,2.452476,2.393553,2.793710,2.674035,1.791699,1.922409,2.233291,2.139094,2.002737,2.387130,2.291411,1.842181,2.070007,2.118621,2.093729,2.016449,2.540264,2.399143,1.730179,2.178207,2.288371,2.212365,1.954442,2.451091,2.317004,1.602697,2.063850,2.444532,2.267134,1.841128,2.394771,2.258789,1.708006,2.072406,1.912861,2.046248,1.908758,1.958483,1.973564,1.854160,2.110096,2.123387,2.133249,2.160423,2.157885,2.116776,1
1.577386,2.166997,2.108882,2.113020,1.928080,2.148500,2.101446,2.086121,2.450735,2.379534,2.454667,1.975927,2.057441,2.020609,1.566147,1.627902,2.021549,1.893544,1.707428,1.985039,1.904122,1.676236,1.843515,1.966963,1.942335,1.650766,2.053576,1.950503,1.690484,1.765053,1.879805,1.876842,1.660387,1.788522,1.770319,2.139338,2.507900,2.342932,2.476224,1.896251,2.142241,2.086722,2.131397,2.414249,2.468750,2.477529,2.125754,2.084903,2.112053,1.248967,1.878048,1.922386,1.820852,1.852235,2.099387,2.056073,1.692670,2.103575,1.913304,2.016116,1.891469,1.697420,1.815451,1
1.856116,2.487172,2.344891,2.414591,1.941067,2.102162,2.077945,2.011672,2.178364,2.268679,2.251868,2.175661,2.273130,2.219223,1.831786,2.184982,2.274523,2.250760,2.137944,2.138086,2.130045,1.815971,2.144553,2.225634,2.203100,2.124755,2.038170,2.059623,1.529087,1.927352,2.012703,1.938424,2.103017,2.006192,2.030636,1.965755,2.328730,2.269453,2.285089,2.316360,2.304324,2.277837,2.058979,2.356449,2.374918,2.381097,2.263736,2.271594,2.256991,1.637444,2.220441,2.269272,2.255376,1.942593,1.925259,1.981023,1.459690,2.129856,2.038190,2.042452,1.845284,1.551067,1.720596,1
1.566871,2.188407,1.905996,2.053867,1.312694,1.979438,1.858794,2.019534,2.326402,2.737816,2.607311,2.255759,2.162935,2.186485,1.970490,2.353051,2.288938,2.335859,2.095849,1.855632,1.921877,1.696442,2.164512,2.161145,2.185319,2.065471,2.128507,2.105106,1.583237,2.113578,2.155931,2.103927,1.943119,1.732523,1.828272,1.892682,2.319566,2.483507,2.435627,2.264115,2.334862,2.275310,1.986194,2.274937,2.686409,2.554968,2.317430,2.147881,2.186312,1.498707,2.167257,1.890137,2.042818,1.844418,2.041817,1.974669,1.340557,1.839851,1.849000,1.822565,1.895060,1.702297,1.827821,1
1.507398,2.184677,2.169217,2.107284,1.731925,2.112763,2.040903,2.024569,2.452102,2.715903,2.622794,2.272032,2.008840,2.139150,1.932721,2.399937,2.493161,2.424450,2.035278,2.098160,2.011672,1.739716,2.043581,2.226118,2.163075,2.063498,2.047251,2.032683,1.754890,2.163568,2.248005,2.191910,1.664514,1.759662,1.736116,1.927899,2.269263,2.555113,2.468321,2.291716,2.065043,2.190733,2.017686,2.307618,2.534647,2.464352,2.158449,2.085227,2.080233,1.308039,1.975145,2.018252,1.920850,1.708537,2.126520,1.992193,1.440237,2.011450,2.072254,1.975391,2.005248,1.878450,1.948458,1
2.294413,2.324068,2.165885,2.253930,2.409518,2.308635,2.346161,1.981038,2.459547,2.553505,2.485596,2.363863,2.161663,2.235389,2.165459,2.277315,2.456710,2.366365,2.485855,2.415956,2.412311,1.948771,2.123628,2.343623,2.264052,2.350252,2.060003,2.186447,1.784638,2.273941,2.392458,2.318714,2.252329,2.201778,2.204776,1.914215,2.257710,2.431904,2.344954,2.487018,2.054800,2.310417,1.845062,2.512821,2.708703,2.602637,2.212667,2.333792,2.285095,2.272979,2.270496,1.957849,2.169874,2.396565,2.198618,2.226742,2.176108,2.105325,1.947922,2.046475,2.208483,2.104275,2.115676,1
2.471097,2.994956,2.765903,2.838680,2.350996,2.198812,2.248682,1.919240,2.404371,2.540053,2.440328,2.225217,2.197714,2.212329,2.425991,2.698562,2.621274,2.685068,2.512708,2.359588,2.422009,2.034842,2.570616,2.439278,2.462124,2.408822,2.073138,2.232131,2.210320,2.409552,2.441759,2.436371,2.133786,2.201526,2.161551,2.184933,2.533714,2.419420,2.454035,2.410600,2.217618,2.311944,2.402571,2.781696,2.805276,2.750184,2.296128,2.484742,2.411159,2.543725,2.830099,2.505914,2.663244,2.419271,2.169389,2.238480,2.283043,2.506570,2.287179,2.399912,1.946107,2.018386,1.987166,1
2.225090,3.025586,2.744949,2.870639,2.428025,1.925121,2.263881,2.591243,2.911515,2.309141,2.730938,2.172648,2.047347,2.108836,2.456708,2.815327,2.601313,2.721437,2.635123,2.173535,2.441880,2.213456,2.674318,2.305094,2.498786,2.329803,2.072078,2.191558,2.503424,2.641750,2.346915,2.516060,2.270187,1.736633,2.068911,2.761635,2.987204,2.659461,2.848226,2.427068,2.187726,2.304512,3.026058,3.118761,2.615376,2.959053,2.132293,2.200442,2.192854,2.111491,2.599629,2.439011,2.494184,2.159336,1.938051,2.087123,2.125349,2.549990,2.325016,2.433519,2.191482,1.660668,2.021353,1
2.650313,2.994504,2.222936,2.796791,2.523263,2.217379,2.426133,2.716763,2.999682,2.653651,2.883360,2.394935,2.232608,2.324088,2.292007,2.505361,2.387070,2.441357,2.396135,2.180894,2.315613,2.161173,2.344585,2.155575,2.260131,2.202488,2.059076,2.127470,2.487719,2.729962,2.532837,2.654236,2.163634,2.008101,2.118091,2.542669,2.690029,2.498632,2.628025,2.440631,2.047721,2.267920,2.917244,3.131168,2.679130,2.987581,2.032650,2.172676,2.116741,2.236311,2.465845,2.126202,2.359266,2.243900,1.909639,2.115928,2.236257,2.615948,2.206365,2.494667,2.353074,1.929753,2.165237,1
1.808608,2.123491,1.771581,1.949206,2.472970,2.616806,2.544781,2.059981,2.396094,2.390579,2.400400,2.265353,2.138619,2.212300,2.121533,2.445551,2.381719,2.407959,2.147083,2.128617,2.143611,2.013604,2.302366,2.489157,2.400784,1.999390,1.936450,1.974079,2.005194,2.247737,2.037654,2.164180,2.152455,2.203976,2.187654,2.201721,2.198452,2.535307,2.415994,2.380182,2.010077,2.194898,1.937925,2.392201,2.260265,2.300153,1.891183,2.216267,2.134218,1.972183,2.207483,2.137142,2.121553,2.096925,2.330242,2.282225,2.106005,2.228133,1.630849,2.064767,2.470965,2.204351,2.303519,1
2.068250,2.521942,2.463482,2.438395,2.586806,2.512055,2.515528,2.517887,2.833397,2.722053,2.762115,1.965202,1.942422,1.982407,2.414718,2.786960,2.826882,2.772879,2.352701,1.936329,2.143790,2.287966,2.719618,2.741966,2.696619,1.943553,1.662918,1.804110,2.250010,2.377860,2.358771,2.373252,2.278677,1.913771,2.084963,2.354253,2.764533,2.774891,2.739594,1.986974,1.955701,2.008189,2.253807,2.608632,2.492764,2.524066,2.058422,2.007676,2.016834,2.285200,2.634224,2.508385,2.528771,2.050133,2.282499,2.229560,2.333532,2.341047,1.949026,2.235000,2.536722,2.172964,2.321625,1
2.835393,2.944149,2.675101,2.809805,2.759855,2.227745,2.555353,2.378762,2.858563,2.889943,2.803684,2.269977,1.903874,2.110160,2.730153,2.816122,2.967564,2.868882,2.716740,2.312791,2.552340,2.149503,2.604830,2.576941,2.519199,2.308040,2.095864,2.184317,2.653010,2.884136,2.808130,2.804348,2.513858,2.360854,2.435862,2.198298,2.827472,2.758657,2.735041,2.181814,2.213983,2.164333,2.625805,3.107069,2.937613,2.966724,2.246658,2.511933,2.424103,2.484428,2.646621,2.429703,2.526305,2.491281,1.950491,2.272663,2.653137,2.746032,2.501344,2.633317,2.542892,2.070314,2.366013,1
2.516228,2.700417,2.336903,2.539754,2.106524,2.137847,2.118006,2.231843,2.781824,2.754367,2.697002,2.199460,2.010468,2.103451,2.246370,2.624036,2.737664,2.632232,2.647810,2.300443,2.499087,2.189332,2.589061,2.332073,2.446594,2.415743,2.196498,2.304950,2.297955,2.767028,2.687399,2.663141,2.395742,2.489486,2.454467,2.686069,2.964020,2.596991,2.791569,2.530792,2.412854,2.454443,2.849993,3.176658,2.932866,3.045060,2.294486,2.538627,2.453265,2.282299,2.496552,2.253447,2.374988,2.183298,1.827649,1.981537,2.259607,2.563834,2.323129,2.423903,2.138999,2.164271,2.193685,1
2.117620,2.292884,2.186116,2.254079,1.746028,1.911315,1.882129,1.935598,2.448118,2.364075,2.432018,2.071431,1.957510,2.025610,2.148725,2.388151,2.427565,2.431536,2.092275,2.100344,2.110237,1.985731,2.494473,2.056200,2.354435,2.096978,1.895899,1.984322,2.116241,2.193767,2.109392,2.200783,1.948175,1.970610,1.968056,2.116252,2.657423,2.338662,2.541037,2.197324,1.931147,2.060683,1.954760,2.227784,2.445276,2.367035,2.213647,2.037333,2.080112,2.015545,2.042886,1.780422,1.943314,1.421169,1.127125,1.270260,1.959878,1.990327,1.799719,1.952566,1.544633,1.815789,1.742454,1
2.161238,2.277851,2.250254,2.262027,2.383940,2.274110,2.305251,2.134631,2.414095,2.534151,2.491731,2.427044,1.951400,2.231201,2.069761,2.421046,2.413600,2.399545,2.495196,2.084753,2.299938,2.291772,2.456944,2.401634,2.446980,2.230844,1.933482,2.080922,2.357700,2.636295,2.261804,2.502013,2.391385,2.001061,2.217769,2.726666,2.931458,2.951108,2.942298,2.358533,2.048417,2.228892,2.843681,3.016217,2.522044,2.851828,2.522454,2.195193,2.376094,1.821969,1.895478,1.892567,1.888506,2.098012,1.869330,1.938622,2.284355,2.373980,1.794972,2.217298,2.151938,2.000807,2.065044,1
2.078144,2.807057,2.776614,2.727784,2.066135,2.098372,2.086732,2.094510,2.518871,2.586640,2.533541,1.762301,1.794978,1.816758,2.599926,2.918509,2.841966,2.860407,1.962974,1.968447,2.000895,2.399984,2.640210,2.492863,2.559489,1.706766,1.979836,1.891464,1.581467,2.281418,2.601913,2.448704,1.770577,1.664157,1.739085,2.380571,2.511060,2.429725,2.483301,2.036991,2.015994,2.041574,2.307587,2.294061,2.597692,2.488013,2.139855,2.033184,2.097454,2.018918,2.427490,2.442283,2.379803,1.923791,1.932046,1.871514,2.040528,2.570539,2.562571,2.531271,1.937302,1.876408,1.903738,1
2.050910,2.850472,2.754974,2.726538,2.012677,2.243763,2.144245,2.065198,2.452030,2.362870,2.352344,1.548528,1.900516,1.831087,2.491689,2.815681,2.700138,2.712107,1.924990,2.167037,2.077073,2.146941,2.515933,2.507729,2.451082,1.918248,2.064511,1.999725,2.159866,2.377129,2.371291,2.333496,1.792328,1.969707,1.912527,2.070756,2.384593,2.363194,2.318326,2.013112,2.102311,2.095795,2.428782,2.470381,2.158921,2.358578,2.100458,1.978262,2.053571,1.958038,2.433303,2.382903,2.329360,1.633583,1.755139,1.717582,2.054988,2.569906,2.424716,2.447967,1.753591,1.930107,1.833384,1
1.785739,2.547571,2.399147,2.424089,2.469206,2.526584,2.474520,2.026124,2.202620,2.128030,2.158346,2.310853,2.014642,2.170392,1.920055,2.215574,2.380682,2.294467,2.403761,2.196564,2.286493,2.265190,2.656884,2.376778,2.524319,2.164929,1.991117,2.056333,1.894819,2.144777,2.308934,2.215934,2.257172,2.057009,2.164769,2.516025,2.798736,2.273261,2.630718,2.183043,2.143879,2.157731,2.285836,2.506285,2.526723,2.505488,2.218719,1.954618,2.077448,2.082826,2.518597,2.135049,2.363914,2.280629,1.877517,2.103056,1.365405,2.058353,2.048351,2.042883,2.251062,2.303429,2.286270,1
2.209285,2.591297,2.601107,2.583791,2.461515,2.613717,2.522830,1.708433,2.287382,2.349413,2.297502,1.978506,1.882857,1.871554,2.078485,2.319230,2.389127,2.365463,2.036314,1.953119,1.949685,2.148101,2.586672,2.300968,2.465855,2.010368,1.965672,1.911776,1.526299,2.087448,2.210101,2.127552,1.862473,1.702633,1.748664,2.515188,2.858721,2.402834,2.694559,2.145766,2.066731,2.029843,2.088907,2.428841,2.365952,2.364564,1.917327,2.032764,1.932731,2.296884,2.655865,2.293976,2.514834,1.955190,1.966188,1.944527,2.009103,2.274413,2.245020,2.269191,2.076907,2.317403,2.235700,1
2.628166,2.662239,2.455680,2.569046,2.073307,2.236427,2.175232,2.077100,2.333477,2.708192,2.564331,1.987431,1.753353,1.887568,2.553349,2.608082,2.285934,2.501050,1.812541,1.935786,1.847978,2.190586,2.402006,2.343940,2.375153,1.895553,1.874467,1.810289,2.277450,2.162507,2.161709,2.199233,1.796603,1.871233,1.808470,2.462693,2.633459,2.631876,2.647980,1.986390,1.835365,1.883787,2.226083,2.317056,2.566852,2.452887,2.326790,2.051181,2.189981,2.387203,2.515979,2.072769,2.369558,1.945464,1.932768,1.923500,2.441040,2.353143,1.952244,2.243483,1.600310,1.907216,1.803907,1
2.274014,2.487277,2.084079,2.332052,1.912879,2.180796,2.134013,1.985432,2.569052,2.225206,2.429015,1.931612,1.867438,1.896556,2.243771,2.481300,2.091738,2.321049,1.767642,2.014013,1.901229,2.139025,2.556000,2.271562,2.421228,1.811731,1.825714,1.840725,2.027617,2.104706,1.983071,2.041221,1.887326,2.068239,1.949208,2.373443,2.803928,2.499663,2.675329,2.176461,1.881156,2.052203,1.793427,1.889133,2.084844,2.029273,2.179740,2.039638,2.074928,2.115476,2.391170,2.098578,2.267379,1.689927,1.838659,1.809069,2.073706,2.052111,1.815167,1.955289,1.724656,2.004511,1.938987,1
2.311276,2.456543,2.392690,2.470721,2.237118,2.393654,2.380350,2.413724,2.846230,2.860847,2.891063,2.368699,2.029450,2.221038,2.132521,2.434656,2.760962,2.675022,2.027707,2.110250,2.133317,2.298861,2.695660,2.698642,2.722811,1.832867,2.066914,2.036681,2.137851,2.342394,2.641024,2.574081,2.069645,1.911674,2.019142,2.583038,3.028436,2.953419,3.014617,2.209277,2.136822,2.196734,2.064159,2.315358,2.734953,2.633952,2.283392,1.988795,2.159653,2.007582,2.413396,2.430962,2.433074,1.975035,2.384944,2.304039,2.083170,2.195781,2.282808,2.295907,2.232178,2.096759,2.209461,1
1.895991,1.884196,2.220162,2.132195,2.343626,2.416661,2.419353,2.210885,2.622472,2.964442,2.831198,2.363274,1.700199,2.143406,2.558739,2.634814,2.593516,2.624178,1.953396,1.872097,1.967373,2.486314,2.801845,2.694492,2.737280,2.128191,1.926148,2.021275,1.995411,2.271327,2.576787,2.460611,2.037217,1.681913,1.910929,2.228495,2.735717,2.819568,2.762575,2.381018,1.826858,2.176709,1.709092,2.115155,2.762466,2.578426,2.220126,2.012607,2.120823,2.305093,2.385479,2.310778,2.375656,2.257638,2.429240,2.377542,2.058651,2.210580,2.114808,2.217812,2.244920,2.064397,2.194930,1
2.266636,2.259080,2.040581,2.199135,2.217698,2.353563,2.318848,2.210355,2.625243,2.903354,2.773324,2.158000,1.913475,2.063838,2.574544,2.672966,2.519416,2.586293,1.769785,1.979282,1.953851,2.503466,2.813303,2.671235,2.716773,2.128736,1.927285,2.014943,2.078986,2.358017,2.462640,2.394792,1.721443,1.979563,1.919845,2.290934,2.706100,2.787924,2.710460,2.492928,1.989112,2.282299,2.199140,2.513681,2.642755,2.595316,2.029286,2.266529,2.210614,2.420430,2.465382,2.160894,2.352602,2.142409,2.269461,2.203173,2.159221,2.291404,2.033332,2.212325,1.824738,2.041146,1.993482,1
