@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute data8 numeric
@attribute data9 numeric
@attribute data10 numeric
@attribute data11 numeric
@attribute data12 numeric
@attribute data13 numeric
@attribute data14 numeric
@attribute data15 numeric
@attribute data16 numeric
@attribute data17 numeric
@attribute data18 numeric
@attribute data19 numeric
@attribute data20 numeric
@attribute data21 numeric
@attribute data22 numeric
@attribute data23 numeric
@attribute data24 numeric
@attribute data25 numeric
@attribute data26 numeric
@attribute data27 numeric
@attribute data28 numeric
@attribute data29 numeric
@attribute data30 numeric
@attribute data31 numeric
@attribute data32 numeric
@attribute data33 numeric
@attribute data34 numeric
@attribute data35 numeric
@attribute data36 numeric
@attribute data37 numeric
@attribute data38 numeric
@attribute data39 numeric
@attribute data40 numeric
@attribute data41 numeric
@attribute data42 numeric
@attribute data43 numeric
@attribute data44 numeric
@attribute data45 numeric
@attribute data46 numeric
@attribute data47 numeric
@attribute data48 numeric
@attribute data49 numeric
@attribute data50 numeric
@attribute data51 numeric
@attribute data52 numeric
@attribute data53 numeric
@attribute data54 numeric
@attribute data55 numeric
@attribute data56 numeric
@attribute data57 numeric
@attribute data58 numeric
@attribute data59 numeric
@attribute data60 numeric
@attribute data61 numeric
@attribute data62 numeric
@attribute data63 numeric
@attribute data64 numeric
@attribute data65 numeric
@attribute data66 numeric
@attribute data67 numeric
@attribute data68 numeric
@attribute data69 numeric
@attribute data70 numeric
@attribute data71 numeric
@attribute data72 numeric
@attribute data73 numeric
@attribute data74 numeric
@attribute data75 numeric
@attribute data76 numeric
@attribute data77 numeric
@attribute data78 numeric
@attribute data79 numeric
@attribute data80 numeric
@attribute state {1,2}

@data
2.082767,2.398536,2.273531,2.320279,1.846445,2.431205,2.295403,2.359763,1.682712,2.146016,2.468567,2.524571,2.508204,2.260092,2.284595,2.240171,1.972283,1.490361,2.095651,2.608712,2.705370,2.639057,2.347033,2.335832,2.318010,2.078229,1.509412,2.008581,2.334315,2.175048,2.275725,2.160410,2.192151,2.163375,2.029318,1.473766,2.101136,2.236143,2.344025,2.298047,2.050601,1.948752,1.966215,1.851328,1.428176,2.016331,2.315825,2.300351,2.327714,2.361780,2.290007,2.293807,1.950670,1.618034,2.056677,2.361468,2.546677,2.454105,2.275954,2.151670,2.180575,2.001635,1.717918,2.188920,2.357466,2.107563,2.252779,1.984649,2.340778,2.237676,2.311892,1.622470,2.040339,2.280206,2.059070,2.173855,1.651771,1.982086,1.857971,1.994401,1.535747,2
1.963678,2.308730,2.343400,2.330482,2.429694,2.633524,2.596875,2.529271,1.844126,1.822274,2.255102,2.572384,2.466143,2.360644,2.220160,2.275457,2.209608,1.734484,2.076403,2.345895,2.593554,2.521308,2.450626,2.296961,2.369044,2.196291,1.734480,1.565498,2.132936,2.540303,2.394829,2.290641,2.217424,2.259432,1.939738,1.518216,1.777574,1.949162,2.161057,2.107238,2.014092,1.807958,1.888638,2.038845,1.626741,1.712328,2.157871,2.597327,2.451566,2.348284,2.317870,2.327585,2.054804,1.686973,1.636416,2.183982,2.338199,2.244668,2.126223,2.011229,2.008048,2.213740,1.951288,2.014158,2.361489,2.385301,2.374232,2.275667,2.464780,2.413707,2.238339,1.631731,1.941274,2.073792,2.129487,2.136052,2.395809,2.361454,2.396131,2.268667,1.646711,2
2.056775,2.526175,2.610470,2.576395,2.401723,2.296693,2.371408,2.347532,1.802149,2.366740,2.600079,2.473725,2.579803,2.209940,2.032677,2.127448,1.991351,1.506004,2.360458,2.538853,2.505789,2.564412,2.415168,2.204977,2.306518,2.006996,1.684928,2.232112,2.290999,2.572553,2.501942,2.167643,1.985679,2.082454,1.743616,1.490448,1.884350,2.357434,2.147956,2.264682,1.881136,1.779449,1.831828,1.977923,1.515963,2.409315,2.571243,2.611529,2.635916,2.118227,2.119663,2.135932,1.891266,1.533493,2.069019,2.455792,2.186231,2.351347,1.971457,1.927813,1.916742,2.010516,1.741432,2.341129,2.596395,2.596226,2.611969,2.272263,2.058547,2.153693,1.875584,1.534718,1.822377,2.194866,2.414046,2.339859,2.354556,2.243201,2.317580,2.325506,1.762255,2
2.014195,2.526674,2.328087,2.397236,2.174225,2.052604,2.096368,2.185417,1.748850,2.366593,2.616450,1.940014,2.433959,1.814502,1.592458,1.697380,1.588608,1.411347,2.156153,2.461804,2.272931,2.361776,2.119338,1.900491,1.961241,1.782656,1.593885,2.238089,2.363404,1.797754,2.203481,1.850637,1.644998,1.705419,1.710928,1.537855,1.836362,2.208993,1.708497,2.025338,1.900895,1.723192,1.768242,1.630910,1.272543,2.459699,2.629492,1.864689,2.457446,1.618157,1.562305,1.601830,1.665103,1.596353,1.958234,2.391317,1.802147,2.204079,1.830316,1.911577,1.849833,1.674198,1.473559,2.166391,2.459857,2.137711,2.311321,1.977339,1.613408,1.806313,1.755333,1.439234,1.733120,2.170991,1.888115,2.016049,1.925800,2.009884,1.996955,2.180376,1.674153,2
2.153488,2.229896,1.874030,2.158461,2.152202,2.397077,2.331847,2.209821,1.547908,2.397690,2.646594,2.211636,2.514243,1.832802,1.700214,1.786444,1.535917,1.425700,2.463502,2.684298,2.347155,2.581372,2.119410,1.902588,1.988678,1.733529,1.532053,2.390856,2.582204,2.031162,2.445683,1.927091,1.785017,1.866807,1.715750,1.357850,2.042953,2.442196,2.121639,2.355805,1.788852,1.475243,1.619732,1.520197,1.325379,2.379414,2.652426,2.070651,2.489088,1.749006,1.680491,1.723840,1.598667,1.553690,2.293559,2.584938,2.263223,2.498463,1.859976,1.714891,1.780234,1.727271,1.673113,2.156871,2.274008,1.809788,2.163450,2.150225,2.045054,2.112798,1.813215,1.232321,1.933630,2.207246,1.999028,2.139456,1.859675,1.980712,1.914795,1.875379,1.447760,2
2.511352,2.533507,2.363752,2.507950,1.659404,1.733488,1.721811,2.082739,1.704586,2.328914,2.581631,2.315328,2.497246,1.811245,1.798339,1.770254,1.658310,1.345739,2.519865,2.773401,2.671605,2.742287,2.081489,1.864728,1.908392,1.606332,1.409418,2.637192,2.820960,2.418656,2.715956,1.829891,1.578745,1.639954,1.566023,1.295684,2.120472,2.360806,2.244261,2.348969,1.822550,1.665879,1.718897,1.651478,1.277588,2.621813,2.747015,1.837213,2.565292,1.962169,1.753024,1.795622,1.612541,1.395835,2.102880,2.392662,2.378782,2.418329,2.017275,1.847470,1.892663,1.878857,1.637483,2.524423,2.620940,2.273290,2.532599,1.882398,1.684551,1.717717,1.730719,1.452242,2.063208,2.201283,2.180647,2.218057,1.881889,1.929546,1.913504,1.936300,1.541382,2
2.172155,2.151679,2.313709,2.281136,1.889683,1.662358,1.757839,2.018756,1.701728,1.967790,2.242099,2.370342,2.328798,1.964579,1.951600,1.951812,1.736032,1.194111,2.027788,2.289976,2.572995,2.476997,2.015927,1.856642,1.896531,1.606791,1.364405,2.281345,2.460427,2.443695,2.493559,1.806869,1.752552,1.721002,1.535214,1.220999,1.790981,2.021664,2.082589,2.088782,1.857779,1.745463,1.791859,1.649945,1.279168,2.117079,2.327632,2.184686,2.296856,2.037590,2.061634,2.026439,1.829425,1.329380,1.842886,2.154750,2.257175,2.230346,2.044099,2.016131,2.016931,1.860430,1.715252,2.330360,2.417406,2.326219,2.416030,1.711949,1.693146,1.632112,1.631056,1.382029,1.624673,1.804224,2.017178,1.926668,1.762360,1.645312,1.716303,1.908794,1.571054,2
2.194952,2.429077,1.967273,2.255940,2.043869,1.951993,1.994617,1.912147,1.559542,1.725003,2.043274,1.966260,2.005082,1.607139,1.727360,1.733562,1.903790,1.531522,2.073970,2.326238,2.188130,2.277995,1.871097,1.611701,1.769219,1.648123,1.567666,2.080042,2.252955,2.135750,2.192047,1.875280,1.876856,1.909343,1.843209,1.367754,1.937839,2.368433,2.137392,2.224026,1.699171,1.520706,1.627281,1.465625,1.418982,2.119792,2.297662,2.137856,2.200076,1.852773,2.199068,2.119625,2.115430,1.617185,1.795431,2.037227,1.707443,1.918732,1.773801,1.590561,1.688240,1.786595,1.788571,2.310475,2.152833,1.852545,2.064882,2.082062,2.143814,2.139996,1.944247,1.376200,2.132804,2.609822,2.222926,2.421676,2.050326,2.013777,2.044963,1.757013,1.447953,2
2.635443,3.002128,2.562932,2.829044,2.185018,2.102399,2.138156,2.092158,1.742411,1.993167,2.771422,2.701946,2.686942,2.060586,1.718167,1.943127,1.855529,1.650620,2.310078,3.052182,2.893173,2.930474,2.261864,2.025928,2.154018,1.926043,1.749917,2.264729,2.968714,2.773586,2.836701,1.998045,1.755956,1.872383,1.838368,1.592826,2.139030,2.738529,2.503783,2.598738,2.029439,1.733686,1.928408,1.744855,1.593264,2.089390,2.862209,2.699093,2.751166,1.988238,1.817928,1.936428,1.976634,1.810513,2.009973,2.545906,2.450867,2.466638,2.168581,1.482762,1.952259,1.698686,1.773443,2.606519,2.975102,2.600050,2.800755,2.050080,2.136811,2.102643,2.041945,1.614611,2.536433,2.846988,2.396397,2.672519,1.963591,1.938512,1.989595,2.089729,1.683798,2
2.235838,2.567083,2.301655,2.444634,2.135397,2.155076,2.148529,2.095483,1.705236,2.089211,2.580199,2.594598,2.537695,2.303987,2.124012,2.170644,1.818849,1.475144,1.937060,2.824631,2.749761,2.712972,2.438756,2.185813,2.287939,1.886997,1.518205,1.837757,2.566968,2.507852,2.473873,1.963839,1.848568,1.904804,1.728756,1.436992,2.090634,2.368476,2.289668,2.291914,2.160848,1.818341,1.989210,1.665269,1.354303,2.098868,2.570731,2.421097,2.470467,1.920721,1.836788,1.854179,1.693958,1.639033,2.212548,2.508253,2.394154,2.419655,2.107608,1.729779,1.921511,1.593878,1.615571,1.828098,2.539494,2.266971,2.378633,1.902114,1.986460,1.979145,1.932399,1.466923,2.025607,2.350317,2.173463,2.264368,1.954762,1.852780,1.923026,1.885795,1.595885,2
2.559501,2.747930,2.357813,2.614854,2.200582,2.080686,2.078475,1.626214,1.389661,2.102533,2.317002,2.270067,2.312980,2.222430,1.970221,2.057555,1.787776,1.543233,2.415035,2.724016,2.330496,2.586136,2.202603,1.953455,2.052290,1.729233,1.454795,2.318227,2.525580,2.240911,2.418167,1.966314,1.748520,1.823905,1.648636,1.392765,2.188661,2.425623,2.003051,2.296393,2.010008,1.687408,1.827337,1.471501,1.442120,2.231755,2.368975,2.112784,2.285876,2.077971,1.856122,1.934256,1.697469,1.605407,2.021453,2.331729,2.093031,2.213399,1.981723,1.651727,1.773116,1.581022,1.729199,2.345504,2.541762,2.225894,2.422151,2.067684,2.022803,1.979448,1.582267,1.247282,2.420518,2.626361,2.423940,2.538121,1.861934,1.695677,1.710118,1.371376,1.410832,2
2.701754,2.981074,2.581788,2.832429,2.376782,1.881148,2.153393,1.585595,1.429451,2.218660,2.615096,2.426964,2.570383,2.264611,1.853593,2.092160,1.755808,1.384578,2.567639,2.925263,2.731825,2.873828,2.423368,1.857337,2.201095,1.719803,1.372163,2.476207,2.854560,2.504158,2.729136,2.236987,1.658826,1.999945,1.548100,1.293766,2.471532,2.650044,2.179391,2.540455,1.931046,1.812377,1.890061,1.765284,1.298970,2.357599,2.739222,2.360963,2.612232,2.184878,1.692533,1.977281,1.706010,1.562988,2.374722,2.603034,2.121223,2.466758,2.107658,1.804414,1.983323,1.865437,1.667339,2.512970,2.780149,2.401894,2.639823,2.312170,1.811504,2.087841,1.486743,1.364856,2.557298,2.698731,2.516054,2.635556,2.362174,2.308223,2.300402,1.917089,1.490079,2
2.838158,2.977229,2.648020,2.888961,2.090746,2.290683,2.241112,2.186754,1.587126,2.739845,3.137564,2.969380,3.055961,2.186813,2.289654,2.282933,2.273630,1.722174,2.804518,3.140085,3.068483,3.124390,2.413976,2.324564,2.398397,2.200911,1.587093,2.957905,3.171966,2.898691,3.069811,2.170519,2.250122,2.236068,2.220706,1.604022,2.151426,2.241235,2.578217,2.497742,2.042328,2.142341,2.128300,2.028141,1.433721,3.325725,3.506791,3.148664,3.372728,2.304938,2.370589,2.369135,2.474777,1.952470,2.562152,2.244196,2.477400,2.437234,2.097245,2.080330,2.127362,1.996426,1.610113,2.685500,2.804672,2.482048,2.711935,2.316315,2.082660,2.200782,1.873304,1.423392,2.489543,2.564204,2.483239,2.573212,2.337770,2.419695,2.358156,2.081456,1.637914,2
2.784994,2.919452,2.284649,2.754487,2.096744,2.386402,2.307763,2.247051,1.689024,2.799062,3.178614,2.921790,3.050503,2.437267,2.300223,2.407861,2.324654,1.756710,2.764839,3.141897,2.745047,2.980537,2.313174,2.396842,2.402955,2.338269,1.744082,2.965555,3.187044,2.675329,3.009284,2.221148,2.391521,2.340814,2.334299,1.686224,1.944689,2.119306,1.987269,2.067044,2.150396,2.205604,2.206235,2.056985,1.517101,3.347275,3.525151,3.135314,3.376952,2.534248,2.446521,2.510501,2.512406,1.950205,2.603489,2.455000,2.336009,2.392963,2.376287,2.182312,2.318902,1.977726,1.769695,2.709699,2.946221,2.520018,2.793827,2.286343,2.157722,2.196185,1.859543,1.483314,2.032578,2.301250,2.001101,2.216027,2.170635,2.027855,2.120093,2.009950,1.707127,2
2.098801,2.456170,2.525514,2.438911,2.410287,2.098390,2.283261,2.182215,1.770812,2.332889,2.939549,3.028735,2.916014,2.437694,1.920402,2.254161,2.075031,1.750222,2.246724,3.091334,3.214854,3.085580,2.318776,1.852326,2.155872,2.162696,1.872486,2.359079,2.882127,2.916323,2.825017,2.126579,2.050603,2.136423,2.415682,1.901324,1.794707,2.432376,2.616109,2.483872,2.180073,1.587428,1.980953,1.743764,1.517251,2.400747,2.848202,2.949660,2.833965,2.387862,2.095163,2.275842,2.372381,1.953535,2.048187,2.699518,2.848364,2.719890,2.384824,1.736040,2.170059,1.813446,1.855478,2.317633,2.682629,2.528472,2.548804,2.349547,2.331228,2.314414,2.267979,1.728029,1.919567,2.237577,2.364425,2.262238,2.356968,1.947264,2.202916,2.021761,1.667948,2
2.299410,2.508630,2.292696,2.381307,2.309373,2.156286,2.257692,2.303936,1.774213,2.391945,2.938562,3.048597,2.945465,1.951229,1.999751,1.973583,2.108512,1.666769,2.740445,3.277358,3.350873,3.267171,2.037642,1.659539,1.894574,2.024212,1.676428,2.739091,3.074804,3.010343,2.998438,2.307079,2.378238,2.363263,2.487155,1.868083,1.920560,2.480769,2.650147,2.526195,1.777831,1.387562,1.630492,1.436908,1.191024,2.545168,2.881626,3.023217,2.909367,2.240899,2.377016,2.325176,2.468202,1.909976,2.155160,2.613628,2.815848,2.685120,1.613582,1.440681,1.522817,1.671536,1.689745,2.550237,2.813754,2.546740,2.660103,2.655253,2.525036,2.549561,2.337751,1.804989,2.133169,2.309833,2.149645,2.212915,1.876940,1.985866,1.997564,2.165047,1.678127,2
2.159422,2.427957,2.500914,2.469189,2.120385,1.859225,1.989400,2.001373,1.616782,2.371122,2.709260,2.779775,2.738602,2.150805,1.860401,2.018141,1.772056,1.339250,2.508499,2.975821,3.106547,3.025764,2.036319,1.681799,1.903235,1.704703,1.390206,2.373586,2.751070,2.792788,2.764539,2.329381,2.077778,2.202411,1.788389,1.282527,2.036402,2.538842,2.566021,2.522306,1.661864,1.814187,1.758750,1.619944,1.192007,2.281276,2.592936,2.763086,2.689186,2.337461,2.138437,2.240910,1.962248,1.505868,2.136927,2.632350,2.744185,2.674641,2.153730,1.886742,2.023647,1.650749,1.797968,2.233281,2.666543,2.616590,2.620625,2.509077,2.218771,2.325805,1.772442,1.441414,2.053962,2.401809,2.377564,2.388523,1.891510,2.123892,2.025418,2.023072,1.509048,2
1.733465,1.940030,2.233195,2.096820,2.369035,2.548992,2.440419,2.342861,1.847685,2.262901,2.515384,2.273694,2.391594,2.316242,1.861411,2.110395,1.506595,1.372782,1.952942,2.021105,2.162534,2.093963,1.961360,1.812672,1.840982,1.729563,1.511366,1.836587,2.047939,1.822777,1.927708,1.940392,1.911632,1.903176,1.729745,1.383910,1.994241,2.160727,1.808506,2.024465,1.968723,1.835273,1.847305,1.355930,1.322555,2.105891,2.432708,2.233501,2.304578,2.255885,1.979456,2.110549,1.804679,1.485898,1.928396,2.380267,2.219008,2.265970,2.348106,1.973662,2.160281,1.406866,1.668839,1.617017,2.210339,2.081270,2.126032,1.999818,2.224496,2.130383,2.129812,1.551707,1.759308,2.000561,2.020571,2.029972,2.150284,2.411988,2.293561,2.316492,1.718336,2
1.441309,1.851011,1.910467,1.861416,2.351384,2.570794,2.476138,2.287369,1.721810,1.990655,2.289187,2.105838,2.202431,2.400180,1.882172,2.209062,1.910770,1.420065,1.985290,2.135451,2.363338,2.285330,2.325357,2.027090,2.203046,2.065365,1.515305,1.982406,2.079957,1.962922,2.043717,2.303721,2.174377,2.246832,2.105951,1.507304,1.670864,1.949878,1.917716,1.924665,2.189927,1.777119,1.991817,1.474823,1.258113,2.122129,2.261614,2.027421,2.184771,2.373604,2.117509,2.276472,2.192009,1.706830,2.004315,2.200245,1.929118,2.092638,2.264156,1.844674,2.080731,1.641522,1.581784,1.698652,1.852679,1.715341,1.783234,1.921715,2.360604,2.249224,2.357095,1.770991,1.568491,1.711671,1.784656,1.753674,2.127353,2.326259,2.260965,2.307994,1.711933,2
2.194563,2.614324,2.662036,2.637137,2.405881,2.158803,2.273573,1.971675,1.635684,2.122814,2.544851,2.369401,2.408418,1.924863,2.152898,2.086961,2.098765,1.421655,2.381257,2.860862,3.088138,2.984239,2.127614,2.287119,2.238049,2.200826,1.507872,2.290103,2.689821,2.660738,2.667370,1.950157,2.353698,2.239206,2.314897,1.581487,2.075052,2.503088,2.309364,2.390301,1.806918,1.905479,1.884776,1.833736,1.269856,2.209347,2.545441,2.356255,2.427849,1.853739,2.281152,2.168157,2.308102,1.642112,2.139632,2.384458,2.055200,2.220096,1.825742,2.101242,2.043248,2.033797,1.632912,2.267520,2.598726,2.533991,2.573809,2.018495,2.347812,2.245591,2.318418,1.758584,1.964556,2.427788,2.332093,2.346447,2.162751,2.387384,2.290937,2.136476,1.477983,2
2.558520,2.828905,2.660829,2.780690,2.164706,2.381550,2.325306,2.510887,1.869301,2.412670,2.875026,2.538345,2.732068,2.038772,2.551028,2.428578,2.608597,1.919297,2.522483,2.902387,2.823673,2.885448,2.124960,2.563711,2.457427,2.643508,1.973292,2.534908,2.862628,2.760218,2.852681,1.989729,2.343284,2.239570,2.450932,1.826393,2.201886,2.613754,2.357941,2.493434,1.688554,2.065910,1.977993,2.204527,1.638687,2.449523,2.782959,2.610779,2.713925,1.984599,2.301671,2.209363,2.367788,1.769910,2.071543,2.680295,2.374082,2.524967,1.908168,2.297835,2.197083,2.288228,1.789267,2.607056,2.889555,2.768036,2.876815,2.072209,2.206273,2.143241,2.318392,1.723724,2.478981,2.695967,2.215084,2.526771,2.122346,2.203830,2.128945,2.214489,1.630945,2
2.229842,2.309888,1.967999,2.198537,1.774029,1.787390,1.769619,1.998899,1.663848,2.210750,2.407346,2.008037,2.258157,1.706958,1.781373,1.728874,1.597185,1.443664,2.433980,2.495113,2.216648,2.398869,1.671741,1.587004,1.615596,1.541191,1.556441,2.132101,2.153302,1.996371,2.107033,1.560884,1.665265,1.647104,1.536447,1.397641,1.974025,2.006116,2.036464,2.029337,1.755140,1.517866,1.615758,1.313254,1.336160,2.144442,2.422296,2.102877,2.296270,1.662397,1.787691,1.739128,1.590597,1.415077,1.946334,2.333549,2.283904,2.294159,1.886653,1.748448,1.805299,1.605621,1.611626,2.095845,2.260766,2.052996,2.173676,1.552258,1.694443,1.643365,1.828504,1.460812,2.145140,2.300886,1.665353,2.127272,1.540624,1.687002,1.613588,1.721152,1.526587,2
1.974514,2.053478,2.122907,2.157396,2.008975,1.908086,1.899391,1.803856,1.541024,1.980382,2.228577,2.254374,2.220884,1.961018,1.892810,1.850646,1.747121,1.426991,1.917492,2.146744,2.343018,2.267667,2.078808,1.968555,1.967257,1.898804,1.634653,1.849070,2.006413,2.124721,2.111849,1.873549,1.792302,1.786988,1.602327,1.413401,1.993381,2.241408,1.960798,2.147738,1.896786,1.856224,1.801096,1.470835,1.294803,1.854177,2.149821,2.159498,2.137748,1.833729,1.894017,1.811025,1.722924,1.423067,1.974229,2.187962,2.096581,2.143394,2.007237,1.895482,1.897354,1.777086,1.652403,2.058209,2.228522,2.068497,2.197001,1.822704,1.478591,1.648920,1.552613,1.411976,1.743186,2.032467,1.860465,1.978100,1.776105,1.867438,1.797358,1.721163,1.411761,2
1.867851,2.080449,2.159895,2.174809,2.181038,2.215330,2.174551,2.070295,1.612217,2.211555,2.122386,2.514694,2.396183,2.220600,2.083384,2.149581,1.878471,1.448496,2.332301,2.311643,2.578670,2.502569,2.402547,2.207923,2.298335,2.018353,1.562073,2.240328,2.230300,2.300814,2.331547,2.073570,2.053686,2.066297,1.867335,1.446906,2.141484,2.359072,2.092113,2.290365,2.038808,1.993964,1.993458,1.662967,1.341079,2.213668,2.148575,2.426139,2.350836,2.166464,2.026749,2.106528,1.946001,1.595914,2.226519,2.172647,2.236672,2.250022,2.005973,2.036445,2.043523,1.905300,1.613539,2.085604,2.285341,1.988556,2.222500,1.993230,1.872481,1.930090,1.881671,1.464782,1.930090,2.326224,2.019771,2.230509,1.907218,2.002531,1.956249,2.045352,1.632469,2
1.792732,1.717914,2.120962,1.986850,2.143371,2.131928,2.121187,1.978130,1.531330,2.577096,2.401331,2.464434,2.471902,2.223910,2.192653,2.188175,1.918788,1.472144,2.623810,2.487546,2.580041,2.551042,2.419778,2.254602,2.289729,1.846881,1.470532,2.438545,2.273881,2.345670,2.337193,2.079139,2.115831,2.061931,1.781557,1.377934,2.146789,2.037516,2.113682,2.105012,2.123343,1.965052,1.992602,1.605728,1.326882,2.553470,2.439200,2.530178,2.511509,2.133120,2.066124,2.088132,1.813266,1.445807,2.388342,2.260358,2.263651,2.295704,2.086259,2.084660,2.077068,1.857580,1.723620,1.739403,1.954408,2.060279,2.023107,1.851152,1.830641,1.821799,1.740366,1.344005,1.857508,1.876504,1.836698,1.870070,1.867182,1.878324,1.868752,1.910945,1.484912,2
1.852151,2.104094,1.784724,1.951572,2.107554,1.759282,1.939984,1.820764,1.465702,2.275229,2.281581,2.153084,2.219029,1.934749,1.826990,1.852634,1.713588,1.331137,2.292448,2.207798,1.990728,2.102233,2.142441,1.801497,1.938869,1.459110,1.377907,1.976083,2.080935,1.920857,1.981782,1.847814,1.608712,1.682319,1.251937,1.166138,1.787616,1.883872,1.884152,1.854551,1.926199,1.708610,1.780593,1.476116,1.284379,2.025660,2.201796,2.219505,2.192030,2.099150,1.849569,1.939848,1.487964,1.333216,1.971052,2.067047,2.103082,2.078622,1.736430,1.732304,1.735932,1.713735,1.587982,1.954031,2.290717,1.942670,2.140823,1.879696,1.693098,1.765493,1.707524,1.362233,1.554189,1.658112,1.660580,1.673918,1.934764,1.772982,1.854077,1.693098,1.333663,2
2.242005,2.252830,2.141429,2.212090,2.114184,2.176591,2.169362,2.147246,1.734694,2.367904,2.642934,2.452062,2.515972,1.929660,1.803449,1.878724,1.784505,1.376517,2.384754,2.479378,2.250990,2.395702,1.789293,1.856223,1.845363,1.916011,1.652843,2.444554,2.655650,2.250891,2.532326,1.975225,2.163809,2.102778,1.939233,1.500309,2.010018,2.570599,2.584077,2.488996,1.960101,1.723158,1.840269,1.692063,1.327488,2.747406,2.978459,2.511111,2.795796,2.325836,2.227060,2.269760,2.049438,1.748156,2.376936,2.738453,2.802638,2.706643,1.786266,1.420313,1.633093,1.451955,1.491733,2.311074,2.433252,2.382054,2.422209,1.909636,2.132857,2.072675,2.038534,1.555215,1.833052,2.054733,2.062253,2.026523,2.027416,1.913540,1.999930,2.012233,1.533542,2
2.120666,2.378068,2.440735,2.410008,2.221481,2.192111,2.187393,2.026422,1.576457,2.362566,2.713719,2.444961,2.587554,2.029010,1.873471,1.937704,1.580501,1.226484,2.449737,2.652369,2.288034,2.541210,2.081172,1.964223,2.002910,1.902346,1.439666,2.542498,2.680556,2.418640,2.623646,2.075275,2.038279,2.054724,1.856154,1.301692,2.362697,2.862106,2.537781,2.691891,1.977116,1.615678,1.809211,1.639028,1.214426,2.829954,3.049408,2.593402,2.882444,2.140756,1.887136,2.033935,1.766250,1.551782,2.627360,2.944742,2.733749,2.815234,1.884080,1.362700,1.667688,1.344434,1.496977,2.291102,2.299284,2.387713,2.393825,1.934316,1.899380,1.873494,1.691736,1.398656,2.132205,2.451210,2.261120,2.351617,2.069278,1.922179,1.989169,1.927551,1.387643,2
1.838346,2.173064,2.295992,2.238966,2.486892,2.262116,2.342651,2.178072,1.635827,2.247670,2.485917,2.478794,2.514096,2.348470,1.888190,2.167305,1.627208,1.338206,2.243358,2.476152,2.294317,2.437061,2.483300,2.035041,2.271648,1.784226,1.414159,2.101944,2.199288,2.291780,2.291820,2.245477,1.915797,2.083100,1.618236,1.256470,2.168353,2.537142,2.309590,2.461006,2.157671,1.496132,1.902034,1.543427,1.347778,2.148362,2.422911,2.567774,2.518343,2.161145,1.948239,2.073658,1.679250,1.408791,2.171942,2.493875,2.424012,2.476803,2.241617,1.356488,2.000214,1.711317,1.819463,2.037361,2.099557,2.057621,2.139065,2.334753,2.031626,2.159554,1.705127,1.393482,2.085508,2.395640,2.067146,2.262511,2.160480,2.046635,2.070190,2.082234,1.564987,2
2.379522,2.516211,2.136274,2.395326,2.524962,2.217415,2.370859,2.122221,1.611957,1.983769,2.100116,2.418434,2.269322,2.464676,1.940159,2.268655,1.831120,1.452294,2.245790,2.401217,2.198855,2.328662,2.545672,1.981754,2.327312,1.853758,1.455935,2.115618,2.242771,2.268425,2.257468,2.350024,2.061267,2.205407,1.679953,1.264764,2.073551,2.266742,1.856917,2.152734,2.205942,1.630491,1.998666,1.771082,1.329454,2.035975,2.274895,2.635688,2.471086,2.355646,2.131241,2.257317,1.864197,1.533991,2.140728,2.219314,2.305892,2.270060,2.299461,1.687518,2.085159,1.831951,1.713455,2.184672,2.286628,1.995232,2.197433,2.484340,2.054897,2.274951,1.440163,1.295743,2.248493,2.392949,2.005381,2.272267,2.171980,2.070394,2.127065,2.128997,1.612509,2
