@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute data8 numeric
@attribute data9 numeric
@attribute data10 numeric
@attribute data11 numeric
@attribute data12 numeric
@attribute data13 numeric
@attribute data14 numeric
@attribute data15 numeric
@attribute data16 numeric
@attribute data17 numeric
@attribute data18 numeric
@attribute data19 numeric
@attribute data20 numeric
@attribute data21 numeric
@attribute data22 numeric
@attribute data23 numeric
@attribute data24 numeric
@attribute data25 numeric
@attribute data26 numeric
@attribute data27 numeric
@attribute data28 numeric
@attribute data29 numeric
@attribute data30 numeric
@attribute data31 numeric
@attribute data32 numeric
@attribute data33 numeric
@attribute data34 numeric
@attribute data35 numeric
@attribute data36 numeric
@attribute data37 numeric
@attribute data38 numeric
@attribute data39 numeric
@attribute data40 numeric
@attribute data41 numeric
@attribute data42 numeric
@attribute data43 numeric
@attribute data44 numeric
@attribute data45 numeric
@attribute data46 numeric
@attribute data47 numeric
@attribute data48 numeric
@attribute data49 numeric
@attribute data50 numeric
@attribute data51 numeric
@attribute data52 numeric
@attribute data53 numeric
@attribute data54 numeric
@attribute data55 numeric
@attribute data56 numeric
@attribute data57 numeric
@attribute data58 numeric
@attribute data59 numeric
@attribute data60 numeric
@attribute data61 numeric
@attribute data62 numeric
@attribute state {1,2}

@data
1.798674,2.230242,1.881066,2.066380,2.392757,2.766247,2.648774,2.116779,2.114458,2.027025,2.074450,2.597321,2.490084,2.462932,2.123650,2.172075,1.832865,2.067525,2.434665,2.454611,2.371239,2.516979,2.436891,1.819529,2.267166,2.432366,2.423660,2.345946,1.923612,2.152102,2.049475,2.108634,2.440064,2.322235,2.317743,2.844515,2.716967,2.151891,2.574497,2.646644,2.573566,2.525906,2.469774,2.667798,2.438966,2.571161,2.641546,2.450114,2.515693,2.036427,2.255945,1.780934,2.075372,2.135061,2.352127,2.239763,1.399436,1.931085,1.734054,1.792601,2.086717,2.235255,2.154783,1
1.987802,2.779643,2.610085,2.655505,2.419276,2.171684,2.288512,2.250249,2.437553,2.392859,2.408407,2.755399,2.610579,2.608293,2.306677,2.632385,2.303667,2.484728,2.787407,2.691191,2.652430,3.024832,3.102278,2.688775,2.953223,2.519837,2.342930,2.363606,2.928849,3.062424,2.702153,2.948364,2.808146,2.687229,2.673666,3.513005,3.576386,3.121087,3.427850,2.792762,2.499870,2.628865,3.429657,3.543468,3.205602,3.434645,3.085311,2.866422,2.922794,1.989861,2.670413,2.234928,2.470489,1.795013,1.642238,1.699816,2.141582,2.631937,2.335069,2.466373,1.970641,2.099060,2.060963,1
2.069929,2.450361,2.450240,2.437771,2.514438,2.648575,2.559047,2.367889,2.519222,2.307245,2.436266,2.585095,2.776603,2.677291,2.651399,2.830214,2.272330,2.656478,2.760879,2.833611,2.759739,2.783296,2.880972,2.534929,2.760043,2.500525,2.493745,2.445443,2.838427,3.049533,2.682294,2.915458,2.603003,2.626671,2.571275,3.237447,3.394730,3.041009,3.265157,2.577498,2.593396,2.573435,3.269711,3.391501,3.087120,3.291458,2.895118,2.804022,2.811538,2.251985,2.251697,1.507281,2.065037,2.246874,2.174832,2.147429,2.219986,2.596090,2.302585,2.460007,2.229799,2.237896,2.209191,1
1.995507,2.143493,1.833133,2.026971,2.119514,2.525024,2.428548,2.311738,2.453338,2.196112,2.350627,2.283731,2.377666,2.340428,2.558170,2.670010,1.990355,2.470857,2.326510,2.448316,2.410043,2.136821,2.238820,1.920475,2.123076,2.115333,2.173349,2.148059,2.031367,2.557880,2.371399,2.454897,2.119495,2.210185,2.177822,1.786560,2.250516,2.109687,2.170367,2.077882,2.261443,2.197392,2.234877,2.792407,2.560470,2.679636,2.090309,2.225334,2.194833,2.148351,2.217686,1.601611,2.037006,1.985220,2.211364,2.166607,1.857402,2.096574,1.686319,1.894683,2.126970,2.220802,2.211315,1
2.057194,2.401367,2.291294,2.343266,2.076871,1.974994,2.036052,1.871408,2.146088,2.013734,2.096117,2.204560,2.211949,2.185612,1.747973,1.890905,2.114773,2.032847,2.262913,2.307095,2.257080,2.578391,2.709118,2.408699,2.593688,2.401559,2.239771,2.287518,2.391337,2.727730,2.644657,2.689145,2.501351,2.447060,2.396719,2.953962,3.170571,2.887561,3.050071,2.694618,2.471375,2.565987,2.813432,3.119897,3.023236,3.072654,2.620588,2.506340,2.530238,2.051522,1.992029,1.467345,1.828919,1.695673,1.815703,1.765469,1.724729,2.188981,2.245217,2.213351,2.221831,2.118697,2.125853,1
2.247507,2.536655,2.396115,2.463045,2.318546,2.420003,2.356078,1.757725,2.124781,2.049032,2.066791,2.063066,2.185035,2.145697,1.745024,1.655061,2.077013,1.931427,2.236910,2.293949,2.269853,2.605730,2.669643,2.409088,2.574657,2.416322,2.308531,2.365737,2.297400,2.685904,2.656845,2.668129,2.118341,2.115967,2.094079,2.981227,3.158389,2.851761,3.031923,2.777535,2.564180,2.669519,2.744434,3.101709,3.048472,3.068540,2.561215,2.279081,2.397858,2.215310,2.227345,1.937525,2.109108,1.970374,2.113365,2.009870,1.791886,2.144566,2.227426,2.191839,2.203234,2.310577,2.249558,1
1.629047,2.010001,1.900735,1.925035,2.439382,2.771660,2.686250,1.526691,2.142834,1.989198,2.018139,2.011668,2.340724,2.256722,1.455040,1.850590,1.844028,1.807916,2.172175,2.272459,2.246622,1.350335,1.666875,1.793901,1.709819,1.897601,2.103704,2.036504,1.549282,2.072536,2.095634,2.041186,1.944756,2.160213,2.109027,1.568177,2.129751,2.132143,2.085616,2.156468,2.344412,2.284781,1.773060,2.459865,2.335631,2.347125,2.108043,2.478053,2.372903,1.460548,1.930375,1.903775,1.884228,1.882124,2.309707,2.216011,1.173505,1.411589,1.455907,1.440034,2.103663,2.001938,1.995983,1
1.347029,2.434346,2.432805,2.339700,2.770858,2.696545,2.693557,1.827014,2.297542,2.103610,2.203911,2.291779,2.683320,2.555927,1.786178,2.429016,2.326915,2.329009,2.316373,2.713881,2.586900,1.787097,2.346239,2.122691,2.225588,2.001800,2.258089,2.150409,1.431029,2.091962,2.063656,2.028873,1.739203,2.317479,2.181600,2.051242,2.563075,2.337317,2.467668,2.221933,2.443471,2.367563,1.721510,2.201836,2.175903,2.158819,2.077158,2.407671,2.315876,1.041644,2.191689,2.227225,2.137665,2.246901,2.062037,2.150154,1.179480,1.839741,1.796258,1.767115,2.163707,2.135326,2.098643,1
0.905349,2.003400,2.158305,2.023381,2.358307,2.120835,2.202751,1.691104,2.194596,2.283092,2.248161,2.004588,2.206635,2.117895,1.561322,2.355334,2.314515,2.289493,1.836740,2.133364,2.059704,1.903758,2.362272,2.263689,2.316556,2.004549,2.185959,2.085582,1.362981,1.869184,1.877204,1.843189,1.514620,1.727214,1.698812,2.220614,2.629031,2.597492,2.616546,2.464445,2.507813,2.443872,1.368240,1.645531,1.805437,1.720495,1.643338,2.050125,1.973870,1.023961,1.790623,1.822803,1.751319,1.744969,1.736482,1.696657,1.099092,1.624889,1.756379,1.643796,1.828092,1.837919,1.819094,1
1.971044,2.328980,2.219336,2.241951,2.020149,2.137277,2.108283,2.174819,2.370271,2.453023,2.400175,1.948182,2.158520,2.090440,1.855255,2.313350,2.494520,2.395013,1.961084,1.902609,1.955298,2.186636,2.232620,2.300709,2.261094,2.098452,2.069991,2.100046,1.896963,2.091954,2.296650,2.190787,1.699407,2.075570,1.960593,2.182997,2.223605,2.342944,2.278935,2.256662,2.108131,2.166747,2.480172,2.713282,2.616060,2.643447,2.029733,2.293635,2.193612,2.116694,2.129922,1.717783,2.001963,1.857948,1.757075,1.795944,1.683515,1.922341,1.636120,1.834504,1.724476,2.147831,2.026963,1
2.261951,2.335580,2.103923,2.255694,2.161982,2.429486,2.341088,2.230477,2.369646,2.119710,2.207910,2.165324,2.348333,2.303507,2.163937,2.299117,2.154550,2.177515,2.251784,2.339165,2.323496,1.989714,2.152461,2.046832,2.039521,2.282369,2.223942,2.250098,2.115524,2.287651,2.166856,2.208515,2.150753,2.234982,2.180366,1.978095,2.200232,2.100480,2.087183,2.543600,2.407756,2.473697,2.495283,2.793987,2.589092,2.663776,2.200529,2.399307,2.332777,2.085010,2.020239,1.738916,1.933833,1.956839,2.101628,2.068975,1.652881,1.687015,1.760937,1.755891,1.743735,2.015534,1.925762,1
2.210330,2.364772,2.255334,2.337884,2.374795,2.336805,2.391259,1.962969,2.244076,2.029935,2.152835,2.127262,2.443968,2.358053,2.239052,2.211889,1.936314,2.134986,2.205634,2.423276,2.384053,2.000421,2.241461,2.040286,2.115884,2.075043,2.418957,2.315246,2.040809,2.181124,1.923339,2.119463,2.079555,2.030957,2.099324,2.032657,2.404186,2.209763,2.307075,2.365585,2.563643,2.502505,2.169168,2.572251,2.327676,2.487150,2.243661,2.263604,2.302338,2.236104,2.033788,2.004484,2.076151,2.089475,2.371317,2.281114,1.841921,1.869900,1.964320,1.965662,2.017918,2.173870,2.148555,1
2.476001,2.784601,2.316673,2.587870,2.449414,2.235595,2.359431,2.168207,2.293751,2.260370,2.323891,2.396330,2.468868,2.443341,2.349849,2.273470,2.219996,2.253282,2.470420,2.562291,2.499123,2.736771,2.760827,2.593609,2.695646,2.676864,2.638694,2.618652,2.770118,2.623526,2.376782,2.530080,2.217592,2.404838,2.338300,3.247745,3.315390,3.004564,3.214288,2.803049,2.649337,2.719494,3.175095,3.073937,2.822351,2.978549,2.574248,2.597404,2.581950,2.291255,2.341296,2.171110,2.272935,2.279488,2.405304,2.353921,2.332842,2.349814,1.811697,2.184896,2.064306,2.226498,2.166465,1
2.340640,2.792111,2.467421,2.632259,2.559840,2.416281,2.461589,2.301469,2.545982,2.471633,2.488060,2.244620,2.397408,2.371314,1.783726,2.497002,2.534433,2.413464,2.194029,2.386381,2.317807,2.890721,3.006677,2.754378,2.907500,2.603096,2.652779,2.612058,2.922741,2.835301,2.582790,2.695485,2.613313,2.494685,2.505547,3.396029,3.502244,3.143831,3.383597,2.781113,2.651898,2.717935,3.379454,3.317885,3.121948,3.206947,2.960334,2.812338,2.829334,1.871710,2.314661,2.178847,2.231540,2.355248,2.455917,2.424515,2.342327,2.492716,2.006306,2.334304,2.357407,2.490260,2.397165,1
2.009154,2.496432,2.397360,2.400636,2.671447,2.802250,2.757251,1.874157,2.341694,2.463968,2.348828,2.439254,2.542565,2.500135,1.938549,2.574877,2.542523,2.466617,2.374723,2.547361,2.483644,2.712594,2.917428,2.580757,2.789704,2.342256,2.616274,2.523360,2.890311,3.011538,2.761111,2.883626,2.699170,2.559384,2.558416,3.149499,3.343119,3.063974,3.246003,2.566937,2.620017,2.628674,3.323623,3.381001,3.134086,3.259831,3.039308,2.838313,2.882391,1.910422,2.388543,2.258315,2.264534,2.473120,2.670862,2.602678,2.179924,2.520970,2.262764,2.401388,2.250821,2.584167,2.464584,1
1.530333,1.700906,1.759042,1.759936,2.665766,2.955452,2.839224,1.929892,2.148772,2.301237,2.199462,2.578990,2.806369,2.698842,1.936256,2.141542,2.156388,2.143193,2.439982,2.720250,2.614374,1.739605,1.879443,1.744673,1.821521,2.268298,2.612338,2.489311,1.950084,2.249278,2.319184,2.268954,2.508495,2.600780,2.497352,1.854078,2.090227,2.110108,2.108938,2.467081,2.792799,2.664690,2.173393,2.491447,2.581686,2.514495,2.665362,2.654480,2.611515,1.457440,1.722121,1.743510,1.769987,2.300927,2.561558,2.461717,1.683983,1.768386,1.768703,1.752333,2.102534,2.244895,2.163314,1
1.705584,1.636064,2.293659,2.142255,2.741512,3.162094,3.014981,1.858608,2.015523,1.976099,2.023486,2.514194,3.049881,2.905170,1.731470,1.797592,2.065748,2.017866,2.630106,3.059322,2.926018,2.070663,2.075274,2.130459,2.086251,2.199400,2.559978,2.455595,2.183261,2.109160,1.900730,2.075978,2.422144,2.613900,2.532764,2.435373,2.442800,2.395843,2.377622,2.474348,2.994562,2.847766,2.482186,2.489145,2.158304,2.390687,2.435797,2.799898,2.698677,1.534474,1.615171,1.898523,1.825285,2.086612,2.663692,2.522547,1.492539,1.377343,2.054567,1.909773,2.308269,2.501456,2.417356,1
1.716043,1.897163,1.966812,1.942176,2.546713,2.844370,2.716350,1.407427,1.726761,1.667462,1.693960,2.473027,2.632406,2.539462,1.562880,1.564146,1.632662,1.614625,2.593544,2.834455,2.725530,1.476194,1.907806,1.998619,1.953058,2.269816,2.438470,2.342691,1.855990,1.783942,1.400458,1.630265,2.396427,2.394667,2.346163,1.931189,2.330110,2.300596,2.287855,2.162670,2.373130,2.301043,2.196847,2.176561,1.974518,2.088397,2.493352,2.528881,2.481745,1.446628,1.538920,1.408462,1.510453,2.453239,2.484102,2.415373,1.560166,1.427173,1.800403,1.703687,1.955845,2.319084,2.199443,1
1.850058,2.016026,2.027653,2.040029,2.222177,2.528469,2.425605,1.631348,1.905118,1.987175,1.952736,2.548426,2.519357,2.480518,1.789812,1.892488,1.925292,1.942767,2.567762,2.655706,2.578368,1.749636,2.086214,1.862374,1.987828,2.341291,2.488366,2.418581,1.878815,1.953268,2.016156,1.984069,2.625248,2.555694,2.516471,2.081713,2.276046,2.070352,2.188060,2.370031,2.286433,2.305043,2.127090,2.036415,2.112745,2.097480,2.512026,2.508549,2.456215,1.779834,1.852077,1.813047,1.888181,2.108944,2.361753,2.303907,1.676004,1.703458,1.837962,1.781472,2.033931,1.984488,2.033080,1
1.729970,2.063092,2.175532,2.099752,2.819561,3.082114,2.946104,1.613608,1.920793,2.108343,2.003805,2.323232,2.487561,2.392153,2.001707,2.153185,2.113598,2.139564,2.446841,2.734886,2.613790,2.147140,2.192763,1.873619,2.110815,2.338331,2.666372,2.551597,2.433186,2.443702,2.218531,2.340368,2.509282,2.431232,2.396257,2.457550,2.492196,2.106463,2.388926,2.424885,2.516754,2.457094,2.738784,2.716209,2.344546,2.577333,2.308603,2.406413,2.325795,1.464349,1.852747,1.876773,1.875755,2.272238,2.580664,2.483345,1.766724,1.950867,1.990945,1.952983,2.304850,2.638647,2.528237,1
1.972752,2.358445,2.434131,2.360473,2.731443,2.856893,2.774846,1.958219,2.282845,2.335136,2.294941,2.627825,2.708927,2.651593,1.834445,2.335595,2.512964,2.410013,2.644081,2.781621,2.712922,2.069045,2.345583,2.248178,2.297671,2.458029,2.634574,2.553116,2.526326,2.421548,2.100824,2.294101,2.483707,2.416317,2.363570,2.507224,2.674528,2.293710,2.550327,2.718041,2.793769,2.742777,2.826518,2.802082,2.390202,2.661494,2.686572,2.646255,2.585675,1.978719,2.097143,2.141695,2.100387,2.012683,2.404817,2.291855,2.085973,1.988873,2.082282,2.020129,2.461721,2.625158,2.529587,1
1.812315,2.127601,2.362171,2.234420,2.786145,2.858326,2.754804,2.061317,2.374209,2.188260,2.287110,2.759550,2.745722,2.693057,1.977373,2.393336,2.403109,2.388688,2.822576,2.785103,2.732296,1.978301,2.279776,2.146489,2.201784,2.386311,2.438814,2.364075,2.051962,1.976525,1.275784,1.803323,2.656116,2.625781,2.543031,2.223250,2.549805,2.081378,2.377462,2.545947,2.668314,2.592339,1.894310,2.000018,1.634225,1.887216,2.813669,2.751830,2.692714,1.900965,1.948668,2.135302,2.039159,2.121442,2.252127,2.166629,2.131683,1.947234,1.858260,1.932480,2.317001,2.431021,2.365239,1
1.709772,1.878229,2.023314,1.982888,2.628668,2.760236,2.652864,1.926350,2.162344,2.089995,2.098306,2.488120,2.378834,2.344136,2.060179,2.136410,1.938278,2.062619,2.500889,2.433059,2.389672,2.043507,2.068577,2.012002,2.048974,2.205929,2.261000,2.192683,2.016388,2.007331,1.794129,1.922452,2.498829,2.343243,2.339289,2.072041,2.437982,2.426102,2.394030,2.197366,2.169308,2.122545,1.924858,2.166596,2.082535,2.081613,2.695627,2.543372,2.535406,1.501984,1.575279,1.601602,1.632613,2.237572,2.431468,2.338236,2.048001,1.932642,1.622850,1.853121,2.100888,1.981915,2.041364,1
2.220253,2.481615,2.393908,2.490649,2.959329,2.975526,2.935813,2.099822,2.420735,2.271734,2.364955,2.580151,2.563176,2.508799,2.208447,2.506919,2.101236,2.368299,2.643635,2.519945,2.523434,1.836717,2.419969,2.271585,2.329347,2.143859,2.141334,2.099358,2.009789,2.297405,1.968686,2.161246,2.671282,2.612684,2.566058,1.759003,2.477761,2.522263,2.459899,2.269199,2.325722,2.245661,1.980385,2.255774,2.182326,2.231241,2.660982,2.647599,2.572892,1.970797,2.275072,2.205595,2.275814,2.392946,2.439924,2.417251,1.943316,2.119591,1.695462,1.989319,2.271476,2.437905,2.378373,1
2.122279,2.506680,2.358206,2.438494,3.084138,2.892723,2.955023,2.064633,2.653129,2.468246,2.550419,2.368896,2.632674,2.524275,1.954686,2.708189,2.377033,2.541944,2.511877,2.588262,2.545155,1.654827,2.482740,2.212430,2.333514,2.475912,2.502126,2.444442,2.026727,2.559947,2.260923,2.399449,2.404684,2.428257,2.366614,1.703998,2.428202,2.372073,2.356410,2.498691,2.604383,2.526372,2.305623,2.811970,2.523635,2.667544,2.426157,2.568172,2.493886,1.907361,2.305167,2.166245,2.226647,2.564334,2.509987,2.524128,1.955776,2.179006,1.997251,2.061593,2.405709,2.249286,2.330596,1
2.061977,2.532183,2.476155,2.491946,2.829668,2.654614,2.717786,2.038420,2.444540,2.240440,2.363569,2.699681,2.905924,2.828174,1.913738,2.171819,2.093401,2.177812,2.831051,3.007548,2.905815,2.196062,2.388463,2.217794,2.327074,2.658566,2.719683,2.680251,2.274817,2.391820,2.191849,2.294255,2.658974,2.676224,2.627456,2.539027,2.695570,2.584444,2.642562,2.820651,2.773380,2.793468,2.651111,2.858663,2.614155,2.735973,2.661001,2.803457,2.740890,1.635380,1.966663,2.131861,2.033723,2.449077,2.248247,2.314777,1.892418,2.242392,2.068714,2.136430,2.246342,2.288377,2.300621,1
1.846586,2.244123,2.189986,2.223402,2.697655,2.306870,2.486960,2.128057,2.442835,2.301473,2.378007,2.652028,2.686375,2.693763,2.217611,2.521035,2.475683,2.518909,2.633499,2.751494,2.681095,2.401941,2.543325,2.156314,2.382160,2.329698,2.478248,2.418270,2.060308,2.188264,1.940721,2.096996,2.520623,2.559879,2.504908,2.557970,2.605508,2.213508,2.442969,2.482150,2.562953,2.556103,2.446316,2.560327,2.247474,2.427588,2.514103,2.596590,2.579341,2.064197,2.373856,2.213026,2.275325,2.189120,2.143489,2.159624,1.640149,2.078053,2.013608,2.043241,2.174859,2.249115,2.245371,1
2.258073,2.532703,2.222296,2.421373,2.638721,2.487504,2.516071,2.497828,2.453756,2.278086,2.377292,2.144031,2.050806,2.105361,2.602078,2.573717,2.324910,2.484937,2.169385,2.157691,2.147947,2.215868,2.529937,2.193345,2.360888,2.183897,2.354402,2.253531,2.440231,2.320333,1.861746,2.200109,2.006405,2.168316,2.119551,2.212638,2.553116,2.282621,2.395723,2.231450,2.236400,2.207174,2.634017,2.492049,2.042137,2.374749,2.360325,1.896752,2.186612,2.121052,2.439217,2.143083,2.295017,2.224227,2.335330,2.260244,2.233708,2.322740,2.146768,2.271067,2.112196,2.253483,2.211303,1
1.787444,2.191677,2.226811,2.177616,2.712443,2.982229,2.874386,1.738441,1.802335,2.184065,2.054429,2.631069,2.965085,2.806577,1.863232,2.212095,2.428461,2.302459,2.717898,2.973026,2.825718,2.281714,2.321829,2.326928,2.306133,2.692072,2.837700,2.714597,2.536335,2.550759,2.204573,2.427856,2.164253,2.519181,2.383152,2.718087,2.764414,2.488572,2.656720,2.845118,2.993349,2.887066,2.921625,2.856748,2.527232,2.745696,2.318132,2.565959,2.473710,1.667638,1.852369,2.004058,1.887703,2.299036,2.406942,2.331496,1.844926,2.149595,2.070092,2.102748,2.140531,2.821157,2.682853,1
1.652449,2.125864,1.978040,2.026603,2.536245,2.991629,2.844832,1.646763,2.092852,2.026204,2.045719,2.347559,2.610178,2.490718,1.411275,2.064783,1.951780,1.977931,2.308125,2.444145,2.373344,2.227652,2.257955,2.020260,2.152399,2.374320,2.475024,2.393579,2.496876,2.558294,2.088979,2.391226,2.100734,2.417492,2.301530,2.713499,2.786184,2.346952,2.637299,2.613648,2.691257,2.639143,2.879791,2.882242,2.513099,2.743352,2.223712,2.458083,2.364769,1.663535,1.894248,1.776119,1.817029,2.222400,2.360908,2.294017,1.799324,2.155428,1.956333,2.035562,2.090339,2.765332,2.605142,1
1.594702,1.637565,1.917879,1.809800,2.364834,2.901761,2.764202,1.986097,2.046393,2.080568,2.108442,2.243604,2.329277,2.266126,1.645719,1.854587,1.890037,1.893221,2.059047,2.092579,2.085419,1.594069,1.747959,1.819829,1.803074,1.861520,2.005481,1.963317,1.615401,1.753975,1.676550,1.718970,2.104092,2.306908,2.174418,2.104733,2.204551,2.036763,2.184195,2.265573,2.247185,2.232816,1.935596,2.136783,2.100762,2.119870,2.251711,2.431531,2.311124,1.608590,1.613979,1.890650,1.782138,1.777426,2.299971,2.163588,1.729507,1.721978,1.882647,1.799422,2.047024,2.399048,2.267966,1
1.937998,2.293401,2.320803,2.308554,2.485287,2.720668,2.634956,1.990387,2.011842,1.763083,1.928612,2.423625,2.771899,2.623035,1.742354,1.993744,1.761010,1.883403,2.478398,2.853848,2.695544,2.014076,1.983131,1.685526,1.901796,2.161758,2.488840,2.359014,1.819633,1.984566,1.749998,1.902063,2.429381,2.458991,2.396393,2.210196,2.163686,1.773731,2.058564,2.247453,2.478019,2.373288,1.987970,2.153675,2.037073,2.121788,2.544430,2.612933,2.552166,1.788792,2.162552,2.094407,2.120883,2.148721,2.300993,2.226443,1.874159,2.093246,2.108228,2.106146,1.999164,2.220616,2.123931,1
2.120694,2.357113,1.838885,2.198616,2.711294,2.862212,2.758378,1.785030,2.096489,1.817863,1.946341,2.458812,2.628443,2.558492,1.843158,2.340775,2.010395,2.184211,2.451848,2.756060,2.643929,1.756208,1.818975,1.791008,1.791851,2.270349,2.458280,2.354625,2.253183,2.207205,1.632542,2.056076,2.397258,2.337704,2.336964,2.247986,2.303519,1.870633,2.140991,2.298310,2.386050,2.320287,2.647696,2.586108,2.079630,2.452083,2.582694,2.516464,2.528671,1.884723,2.064074,1.960394,2.026639,2.383699,2.408769,2.335342,2.106503,2.222115,1.632586,2.065154,2.055835,2.455782,2.349804,1
2.238659,2.376858,2.133981,2.294073,2.861975,2.956920,2.871995,2.076693,2.306480,2.009017,2.156639,2.395776,2.724555,2.605513,2.209144,2.416767,2.058912,2.255759,2.301980,2.783448,2.657171,1.997176,2.109873,2.117471,2.107091,2.270301,2.501726,2.385123,2.430683,2.429972,2.029317,2.280356,2.470974,2.620347,2.563204,2.418525,2.480868,2.160168,2.367395,2.489296,2.527517,2.442376,2.777139,2.729119,2.330095,2.587798,2.581927,2.699160,2.639381,1.912535,2.035582,2.003491,2.010978,2.253517,2.429572,2.331466,2.062686,2.289650,2.026358,2.181031,2.250620,2.586588,2.503650,1
2.362376,2.576467,2.418219,2.509141,2.964819,2.953706,2.908430,2.179526,2.330830,2.131422,2.252275,2.477173,2.307756,2.378229,2.321318,2.414203,2.087886,2.279824,2.410348,2.337259,2.376702,2.016991,2.546740,2.180444,2.402765,2.070624,1.965201,2.059618,2.309121,2.429541,1.996898,2.260213,2.559880,2.372425,2.363114,2.208308,2.640438,2.239171,2.509946,2.294162,1.978348,2.141517,2.112743,2.540376,2.352622,2.410864,2.759949,2.500026,2.563082,2.087777,2.483279,2.120709,2.335942,2.371776,2.275630,2.308154,1.799104,2.016853,2.142563,2.066250,2.623769,2.726574,2.650261,1
2.076151,2.600711,2.468935,2.522414,3.039814,2.976465,2.960083,2.202539,2.601277,2.397044,2.489266,2.219566,2.303205,2.253051,1.988900,2.403675,2.232448,2.316820,2.440238,2.457608,2.411205,2.272768,2.601067,2.089158,2.421414,2.347916,2.409575,2.357667,2.304343,2.583851,2.251571,2.435888,1.929596,2.216908,2.136061,2.546962,2.723633,2.320437,2.602244,2.250206,2.301013,2.257249,2.407284,2.885757,2.611837,2.716204,2.012783,2.248221,2.153266,2.116797,2.528100,2.206051,2.377122,2.545362,2.366230,2.424015,1.228618,1.861899,2.034461,1.944985,2.403426,2.727530,2.606440,1
1.475464,1.903657,2.253724,2.144240,2.377249,2.292841,2.324263,2.206061,2.494272,2.203503,2.355387,2.168186,2.285187,2.241703,1.967222,2.030686,1.646459,1.910373,2.083224,2.186039,2.149902,2.877479,2.987467,2.740911,2.865870,2.361136,2.269541,2.308629,3.069159,3.105191,2.404727,2.910749,2.256817,2.271633,2.268759,3.347809,3.449922,3.169363,3.321966,2.583365,2.429514,2.509474,3.516289,3.541509,2.888933,3.354597,2.652388,2.418770,2.549381,2.020894,2.195501,1.925726,2.099404,2.235794,1.870548,2.045028,2.178033,2.293545,2.453420,2.389881,2.026904,1.803704,1.929288,1
1.305387,1.610488,1.720101,1.669963,2.480432,2.751529,2.636407,1.709673,1.981691,2.121410,2.063542,2.718052,2.803394,2.741612,1.534513,1.675974,1.821199,1.743132,2.386277,2.504738,2.461087,1.629827,1.631989,1.742890,1.709103,2.228502,2.350701,2.300073,1.679444,1.673217,1.664249,1.691381,2.574594,2.534431,2.510523,1.913649,2.113371,2.065185,2.074945,2.330005,2.423961,2.401583,2.084422,2.144249,2.038502,2.135058,2.819160,2.825264,2.778996,1.328406,1.560902,1.448578,1.547750,2.508262,2.648385,2.541865,1.132033,1.281230,1.403186,1.394625,1.800952,2.401915,2.256249,1
2.335222,2.783057,2.589071,2.671964,2.971570,2.930925,2.895578,1.949655,2.278731,2.116011,2.196951,2.443944,2.211330,2.317937,2.332650,2.408805,2.198298,2.340529,2.549311,2.418702,2.476420,2.687278,2.784096,2.411417,2.644291,2.568741,2.435836,2.444608,2.522654,2.506012,2.029437,2.372767,2.556921,2.437447,2.435391,2.944438,3.048230,2.732965,2.913504,2.496927,2.167421,2.317924,3.057569,2.995300,2.486180,2.848511,2.721515,2.492409,2.555639,2.426623,2.564604,2.165484,2.437919,2.805191,2.799634,2.731155,1.917632,2.174919,2.098409,2.105352,2.198479,2.349179,2.285124,1
2.358185,2.655269,2.482308,2.537723,2.634130,2.627270,2.584103,1.860130,2.470831,2.159768,2.300449,2.559706,2.577153,2.528018,2.410331,2.494532,2.201760,2.361013,2.498518,2.494038,2.455056,2.811448,2.828319,2.421770,2.656252,2.206706,2.112398,2.126610,2.784233,2.877172,2.432362,2.741289,2.458673,2.388228,2.400826,3.131176,3.173768,2.892283,3.036918,2.424620,2.314243,2.363083,3.275685,3.315710,2.846589,3.173729,2.777728,2.690594,2.661850,2.368187,2.472270,2.005831,2.310066,2.291350,2.190441,2.171324,1.819213,2.181617,2.182038,2.133544,2.577458,2.598233,2.566130,1
2.121361,2.576588,2.724271,2.599496,2.543943,2.701987,2.639088,1.803311,2.222235,2.367827,2.331949,2.557898,2.561814,2.519055,2.171580,2.455298,2.424748,2.421781,2.513469,2.503451,2.464013,2.493310,2.714151,2.618408,2.689488,2.198658,2.349407,2.285413,2.699938,2.756943,2.218805,2.570940,2.525306,2.320287,2.372713,2.945969,3.155089,3.020465,3.107436,2.547905,2.654156,2.606295,3.110545,3.190743,2.682319,3.015023,2.518586,2.275309,2.374037,1.873528,2.348780,2.272198,2.247943,1.665809,2.251790,2.128379,1.865477,2.271001,2.319159,2.261175,2.226066,2.416225,2.363491,1
